filename,n_atoms,energy,energy_per_atom,mean_bond_length,std_bond_length,n_bonds,mean_coordination,std_coordination,max_coordination,min_coordination,radius_of_gyration,asphericity,surface_fraction,x_range,y_range,z_range,max_range,anisotropy
133.xyz,20,-1550.714961,-77.53574805,2.6246878912736484,0.022777728637171177,40,4.0,1.0954451150103321,6,3,3.4527596234676325,0.2326458694912677,0.8,6.32434792,6.3243479,7.16911644,7.16911644,1.1335740148007987
654.xyz,20,-1552.778519,-77.63892595,2.6166602380881483,0.03681312380274278,45,4.5,1.3228756555322954,7,2,4.397960558159917,0.5323253780359659,0.5,7.738003020000001,2.67907478,11.52950958,11.52950958,4.30354153085641
132.xyz,20,-1548.496886,-77.42484429999999,2.6066591790953395,0.022612688560966876,36,3.6,1.2,6,3,3.557096207494257,0.08258528531735343,0.8,6.25367026,6.2536704,3.75791378,6.2536704,1.6641335501848582
126.xyz,20,-1546.874346,-77.34371730000001,2.5956480100831527,0.02332936366736905,32,3.2,0.9797958971132713,4,2,4.9625655077864606,0.3044708903114377,0.4,10.4291947,11.18622976,0.0,11.18622976,1.0
898.xyz,20,-1555.581085,-77.77905425,2.7062338254105147,0.12598927009600758,66,6.5,2.0124611797498106,12,4,3.1308477865246984,0.23909642147933644,0.9,6.3180106,7.326268880000001,8.04703365,8.04703365,1.2736657406051202
640.xyz,20,-1549.316976,-77.4658488,2.6782888231943565,0.11629529473734165,49,4.9,2.3430749027719964,8,3,3.6464557132514233,0.1827543254764178,0.6,8.20741808,7.12200864,2.61912106,8.20741808,3.133653577662424
668.xyz,20,-1552.37017,-77.61850849999999,2.6707298433362983,0.1485387962523685,51,4.9,2.0712315177207983,9,1,4.083278941232784,0.5565395654278252,0.5,12.67616551,4.79796048,10.00336192,12.67616551,2.641990396302722
697.xyz,20,-1551.85119,-77.59255950000001,2.649033463743075,0.049496942077702936,49,4.9,2.3,8,1,3.548178634689435,0.2676208893646086,0.7,7.73207258,7.76193132,9.35617474,9.35617474,1.2100474540553265
683.xyz,20,-1551.499398,-77.5749699,2.7125461764529293,0.19301626951975306,51,5.1,2.3000000000000003,10,2,3.772719409985342,0.44374355624705847,0.6,9.4240499,4.46848852,8.86575464,9.4240499,2.1090017033321145
33.xyz,20,-1548.886606,-77.4443303,2.5935356640882152,0.010344696967784778,32,3.2,0.39999999999999997,4,3,3.9246934410406937,0.05363872813345197,1.0,6.70788272,6.70788294,4.4904455500000005,6.70788294,1.4938123322751347
873.xyz,20,-1553.846892,-77.6923446,2.620660442127029,0.02311798902940823,43,4.3,1.3820274961085255,6,2,4.448570154291461,0.43446635833753977,0.35,9.98876147,0.0,11.98198854,11.98198854,1.0
27.xyz,20,-1550.854957,-77.54274785,2.6440298294252886,0.05206004150496594,44,4.4,1.4966629547095764,7,3,3.3845785683644745,0.026203075012087136,0.8,6.33108608,6.33108608,4.68381424,6.33108608,1.3516945283466237
867.xyz,20,-1555.239135,-77.76195675,2.6497956166329693,0.0315916120943271,52,5.2,0.39999999999999997,6,5,3.218244070179584,0.022207379279271897,1.0,6.48743156,4.98709026,6.48510966,6.48743156,1.3008450262137423
330.xyz,20,-1550.89562,-77.544781,2.739776480538905,0.28438594384152793,49,4.3,1.6155494421403513,7,2,3.5261700408852117,0.1721712928485043,0.95,8.38665208,9.68393526,3.14013028,9.68393526,3.0839278617446406
456.xyz,20,-1552.287844,-77.6143922,2.6774531594363893,0.11504945810323322,49,4.9,1.7578395831246945,7,3,4.055910565098953,0.2541752140358051,0.7,9.01251662,2.55377352,10.52425436,10.52425436,4.12106017921276
442.xyz,20,-1550.54743,-77.5273715,2.604475231094282,0.020713233872944544,37,3.7,1.187434208703792,6,2,4.087394321638533,0.38234194485050516,0.7,7.81581318,9.7971999,4.51045822,9.7971999,2.1721074494289407
324.xyz,20,-1551.880767,-77.59403835,2.6304077780570547,0.04529534834277271,42,4.2,0.6,6,4,3.3596668367157543,0.17455452995824994,1.0,5.42570794,4.6330534,6.35695612,6.35695612,1.3720878157804097
318.xyz,20,-1555.674641,-77.78373205,2.714341300199852,0.12324078120979594,67,6.7,2.491987158875422,13,5,3.071215127311833,0.03295400148552183,0.9,5.52550534,5.16468858,4.6293083,5.52550534,1.1935919973184763
495.xyz,20,-1551.790457,-77.58952285000001,2.6675369884369866,0.15822382807347454,45,4.5,2.0615528128088303,8,2,4.022037153790883,0.3434011799120063,0.5,4.49856778,8.98557336,10.57931104,10.57931104,2.3517064891261903
481.xyz,20,-1550.161544,-77.5080772,2.7039034261101182,0.193818853063525,45,4.5,1.8027756377319946,8,2,3.938757213215921,0.326091835724722,0.6,8.11486865,9.8639845,4.38780342,9.8639845,2.248046130562522
244.xyz,20,-1552.95631,-77.64781550000001,2.679955555900127,0.08001392730904264,58,5.8,2.4617067250182343,10,2,3.3527483868421104,0.11821232941902225,0.7,7.62450774,4.98718522,7.82136689,7.82136689,1.5682928435531418
522.xyz,20,-1548.13937,-77.4069685,2.5852336934965447,0.009929371955954617,31,3.1,1.3,6,1,4.060248335630926,0.16769047785989508,0.6,9.62020002,7.787014,9.65736772,9.65736772,1.2401888220568242
536.xyz,20,-1548.579505,-77.42897525,2.748282499557147,0.29093073655940355,47,3.9,1.5132745950421558,7,1,3.7609226282663233,0.4155613299216806,0.6,9.72059914,5.1105144,10.90775846,10.90775846,2.1343758389566423
250.xyz,20,-1551.946492,-77.59732460000001,2.716237733508897,0.18930126761590083,53,5.3,1.6155494421403513,9,2,3.277004011087012,0.18883065063418294,0.7,7.09647326,4.52171292,9.863814390000002,9.863814390000002,2.181433134857222
278.xyz,20,-1553.427102,-77.6713551,2.656623362489156,0.036186245724442824,53,5.3,1.8466185312619385,10,3,3.2377304191829483,0.11460033541461777,0.9,4.78933878,7.2285757,7.175732030000001,7.2285757,1.5093055705698064
287.xyz,20,-1551.844263,-77.59221314999999,2.6570996253966235,0.1243695629417987,48,4.6,1.624807680927192,7,2,3.986308308793657,0.5594675519507438,0.8,11.25313662,4.38118262,5.74556003,11.25313662,2.5685157629882136
293.xyz,20,-1554.442154,-77.72210770000001,2.673992287588866,0.06047155519895489,60,6.0,2.1908902300206643,12,4,3.109943703797348,0.19926108466882747,0.8,4.86190614,6.83765632,4.4892903099999995,6.83765632,1.5231040649719088
720.xyz,20,-1553.477833,-77.67389165,2.6482920840264685,0.05413202273494847,48,4.8,1.4000000000000001,6,2,3.669689212409646,0.4626362827385718,0.5,10.541292890000001,6.3814540399999995,9.047664399999999,10.541292890000001,1.651863795292648
734.xyz,20,-1552.52874,-77.626437,2.6436894905211097,0.04383793927553582,50,5.0,2.0976176963403033,9,2,4.063923401238803,0.7109545479773071,0.7,10.17365186,5.25134804,8.17681364,10.17365186,1.9373409993979374
708.xyz,20,-1554.514285,-77.72571425,2.6781834299266283,0.07646117645010485,57,5.7,1.8734993995195195,9,3,3.3601628601540563,0.20274995150851693,0.75,5.39032045,7.61309994,7.97068305,7.97068305,1.4787030054957122
907.xyz,20,-1544.788171,-77.23940855,2.584555654495065,0.01953943200438869,28,2.8,1.469693845669907,5,1,3.6020196189419997,0.11686810980191371,0.7,7.6792161199999995,6.65041342,10.36990362,10.36990362,1.5592870645927455
913.xyz,20,-1544.911398,-77.24556989999999,2.680718920649082,0.2623234581853715,37,3.3,2.1,8,2,3.9257574241854196,0.2351978255970038,0.7,10.3687471,9.085105089999999,4.28822994,10.3687471,2.417955017589379
905.xyz,20,-1550.296365,-77.51481824999999,2.617331672293934,0.03566953993158173,38,3.8,1.9899748742132397,8,1,4.0593330184982,0.14232428569062128,0.45,10.50297652,9.072520099999998,9.39692116,10.50297652,1.1576691375971713
911.xyz,20,-1551.568282,-77.5784141,2.6181391235588563,0.02534225016008921,42,4.2,1.9899748742132402,8,2,4.10818701241014,0.29475214044212544,0.4,10.427382569999999,11.318732,4.3350013,11.318732,2.6110100589819893
939.xyz,20,-1552.819534,-77.6409767,2.64084123702723,0.05087613891029471,46,4.6,1.9595917942265422,7,1,3.7399506731449077,0.23111902832200487,0.4,8.99630493,12.33728758,6.90376928,12.33728758,1.787036483930703
722.xyz,20,-1555.433279,-77.77166395,2.6904809613069904,0.059856380285289605,67,6.7,1.5524174696260025,11,6,3.0592498097367895,0.253284092008122,0.9,6.03859679,4.4664594,6.542259059999999,6.542259059999999,1.464752833082956
736.xyz,20,-1552.69284,-77.634642,2.66890775495098,0.11579424380190127,49,4.8,0.8717797887081348,6,4,3.528435890076909,0.49223923365948097,1.0,6.0368074,3.36785106,9.50372606,9.50372606,2.821896185634765
285.xyz,20,-1553.667577,-77.68337885,2.669936790433547,0.10574113042655996,56,5.5,1.9621416870348585,10,2,3.41582976919165,0.223217158396977,0.7,7.831706710000001,4.307052710000001,7.7664073899999995,7.831706710000001,1.8183447562219408
291.xyz,20,-1552.829693,-77.64148465,2.6950153057815,0.1502982560908019,54,5.4,1.562049935181331,9,4,3.3407408230345474,0.32139704869088986,0.9,7.79054946,5.09808492,4.40219065,7.79054946,1.7696983341691486
508.xyz,20,-1551.790456,-77.5895228,2.667541655722768,0.15822102630330429,45,4.5,2.0615528128088303,8,2,4.021991789239082,0.34328565576303943,0.5,4.4984283,10.57891834,8.98657898,10.57891834,2.3516921098864687
520.xyz,20,-1548.722513,-77.43612565,2.662059997092813,0.12100463939719612,41,4.1,2.5865034312755126,10,1,3.67118777273635,0.11755966960998634,0.6,7.74120978,10.16050004,9.55845894,10.16050004,1.312520953281801
246.xyz,20,-1550.961742,-77.5480871,2.6860168361712735,0.18515312011919527,51,4.7,1.8734993995195193,9,1,3.663776360138316,0.43935948332519426,0.8,5.2405909600000005,7.81831548,8.80167859,8.80167859,1.679520240595156
252.xyz,20,-1550.635412,-77.5317706,2.705316202578788,0.17781142280098072,50,4.6,2.0591260281974,9,2,3.574349658456549,0.24302991477826957,0.7,4.63160682,7.2751907,9.13877612,9.13877612,1.9731329698663842
534.xyz,20,-1550.277883,-77.51389415,2.615899154857486,0.02866967425646673,41,4.1,1.6401219466856727,7,2,3.9297167504601274,0.3577644698447232,0.6,9.71686192,4.25733988,11.70759992,11.70759992,2.7499800932031766
497.xyz,20,-1552.032863,-77.60164315,2.695662105269922,0.11748801073702908,51,5.1,2.343074902771996,10,3,3.556513760236747,0.3007751222017293,0.6,10.4116871,4.633809,7.68261084,10.4116871,2.24689604167975
483.xyz,20,-1544.125981,-77.20629905,2.5943267872115308,0.01797184169296527,31,3.1,1.374772708486752,6,2,4.62228328964723,0.27208041653266446,0.5,12.26926302,13.43182724,4.49623954,13.43182724,2.98734689744755
468.xyz,20,-1551.015165,-77.55075825,2.7446467069904985,0.19878191047972085,53,4.9,2.6248809496813372,10,2,3.6795350088733674,0.438509576426284,0.5,9.20941614,7.67375996,5.13497839,9.20941614,1.793467360628951
454.xyz,20,-1550.096917,-77.50484585000001,2.7859260988534786,0.3003270249348829,49,3.7,2.0024984394500787,8,1,3.8231188268484497,0.15573297957786295,0.4,9.10509074,8.39379852,7.77071806,9.10509074,1.1717180664253826
332.xyz,20,-1555.924234,-77.7962117,2.6896519276461404,0.11356898249421414,60,6.0,1.7320508075688772,12,4,3.1630402320893483,0.08722036880563813,0.95,5.21035399,5.4833533800000005,6.486690640000001,6.486690640000001,1.2449616000082944
326.xyz,20,-1552.507851,-77.62539255,2.6768450283647116,0.1344101657519666,51,5.1,2.118962010041709,11,4,3.2138808809086474,0.11971270256931903,0.7,6.3660058,4.1136533,5.212261460000001,6.3660058,1.5475309501653918
440.xyz,20,-1550.468499,-77.52342495,2.6601513615021832,0.14730857392114155,43,4.3,1.7916472867168918,8,2,4.348847845200492,0.4361771441949057,0.5,9.02057656,10.49193546,4.3867653,10.49193546,2.391724822843839
871.xyz,20,-1553.735471,-77.68677355,2.619536477000035,0.023765887081479,43,4.3,1.4177446878757827,6,2,4.365458940167142,0.31762562393532856,0.4,10.895571530000002,0.0,11.34440158,11.34440158,1.0
31.xyz,20,-1549.186521,-77.45932605,2.5935627241825907,0.01580243980179604,32,3.2,0.7483314773547883,4,2,3.9347060908067575,0.05658076510751167,0.6,6.23409986,6.23409986,4.62756653,6.23409986,1.3471659066563435
865.xyz,20,-1553.636314,-77.6818157,2.6393375833379267,0.029452266632096966,48,4.8,1.4696938456699067,6,3,3.408281640665579,0.004024023495041965,0.4,4.95063556,4.95824368,4.95002308,4.95824368,1.0016607195294127
25.xyz,20,-1550.854979,-77.54274895,2.6440465257328722,0.052145180123212224,44,4.4,1.4966629547095764,7,3,3.3846598044607976,0.026116892554338002,0.8,6.24459572,6.24459572,4.6844668,6.24459572,1.3330430092919008
695.xyz,20,-1550.306855,-77.51534275,2.626130523157748,0.021152680935702453,42,4.2,1.7204650534085255,7,2,3.8847132178356154,0.42412325925518274,0.6,8.56857864,4.18910746,8.84582184,8.84582184,2.1116244747753496
859.xyz,20,-1544.800755,-77.24003775,2.6304613601044564,0.03405398791499258,36,3.6,1.9595917942265426,6,2,3.5194811039903473,1.8573494735810507e-09,0.6,5.84073172,5.84073176,5.84073178,5.84073178,1.0000000102726854
19.xyz,20,-1549.039125,-77.45195625,2.6224899532722343,0.0609527751730321,36,3.6,1.3564659966250538,5,2,3.878516221745015,0.08021048124070897,0.4,5.89991916,5.89991916,5.1289014,5.89991916,1.1503280527092994
681.xyz,20,-1553.899189,-77.69495945,2.667826175091159,0.04424368200805078,57,5.7,2.3259406699226015,12,1,3.3946308336556426,0.30190299593747194,0.7,9.34851707,3.92774249,7.228093830000001,9.34851707,2.38012473928758
118.xyz,20,-1554.413958,-77.7206979,2.676945117648514,0.08009900552046056,58,5.8,1.6,8,4,3.305926888583839,0.15094835942761178,0.8,5.64340504,5.64493818,7.79969226,7.79969226,1.382089749843651
130.xyz,20,-1548.496892,-77.4248446,2.606774717853274,0.022654603037023657,36,3.6,1.2,6,3,3.5572605323071635,0.0825714611953459,0.8,6.25402096,6.25402096,3.7582424,6.25402096,1.6640813163089214
656.xyz,20,-1551.547105,-77.57735525000001,2.6281134711870586,0.027152701258183778,44,4.4,1.9595917942265428,8,2,3.883879777651231,0.2839394500575521,0.55,9.09638267,4.28142012,9.734212639999999,9.734212639999999,2.273594360555301
642.xyz,20,-1552.752956,-77.6376478,2.621082126026766,0.043978228066488545,41,4.1,1.1789826122551597,6,2,4.487540025870479,0.43307486439328513,0.4,10.01576269,0.0,9.94725938,10.01576269,1.0
124.xyz,20,-1546.717161,-77.33585805,2.5783943033465238,0.016715030093265915,28,2.8,0.7483314773547883,4,2,4.820037449962124,0.25,0.4,12.3287004,12.3287004,0.0,12.3287004,1.0
643.xyz,20,-1552.9708,-77.64854,2.6193150928491415,0.024735916045063457,42,4.2,1.4,6,2,4.493797261054449,0.43778951586336673,0.35,10.07294482,0.0,11.588008519999999,11.588008519999999,1.0
125.xyz,20,-1545.073909,-77.25369545,2.57360886082768,0.022370916550244063,29,2.9,0.9433981132056604,5,2,5.044667497746873,0.38369539239724,0.45,12.03991229,14.04581155,1e-08,14.04581155,1404581155.0
131.xyz,20,-1548.496894,-77.42484470000001,2.6067694553687324,0.022795432238186066,36,3.6,1.2,6,3,3.5572897727435184,0.08246830226190931,0.8,6.25342656,6.25342656,3.75943092,6.25342656,1.6633971186256031
657.xyz,20,-1552.099703,-77.60498515,2.641453018884542,0.05194311129210347,47,4.7,2.1931712199461306,10,2,3.6952431448863043,0.3466743159178765,0.65,9.34076502,4.48696157,9.17618559,9.34076502,2.081757303751545
119.xyz,20,-1548.942856,-77.4471428,2.8648402902102625,0.3704596934687705,56,4.0,1.6733200530681511,6,2,3.4665049130037167,0.08667781274841425,0.8,6.03165782,6.03165782,4.42531788,6.03165782,1.3629885995895963
680.xyz,20,-1553.788298,-77.6894149,2.6950144005411096,0.12460210426188605,59,5.8,1.9390719429665317,11,2,3.3864617453635524,0.42054534994098963,0.75,5.25299113,4.43877746,9.36453867,9.36453867,2.10971123341696
18.xyz,20,-1544.773777,-77.23868885,2.6025810136093206,0.03313971141896707,32,3.2,1.4000000000000001,6,1,4.878201343907449,0.17985573749352496,0.5,10.1059522,10.10598519,6.39634794,10.10598519,1.5799617664326122
858.xyz,20,-1553.636311,-77.68181555,2.639365842275412,0.029449137643919026,48,4.8,1.4696938456699067,6,3,3.408320114124527,0.004053313043124394,0.4,4.95793896,4.9509367,4.95024282,4.95793896,1.0015546994924989
694.xyz,20,-1552.832429,-77.64162145,2.6503442580203425,0.03785519052932708,50,5.0,2.1908902300206643,8,2,3.828060512929665,0.5527712885912527,0.5,9.08694164,3.77231916,9.71112168,9.71112168,2.5743107271973242
24.xyz,20,-1555.721965,-77.78609825,2.701145586316999,0.17381605025225755,59,5.5,1.02469507659596,7,4,3.4116040202853077,0.4155631440878142,1.0,9.04644346,6.4554492,3.54777099,9.04644346,2.5498949863164646
864.xyz,20,-1544.881795,-77.24408975,2.6426486391003645,0.04167750407478191,42,4.2,3.249615361854384,9,1,3.35412165515192,3.947413299581605e-17,0.7,8.9383046,8.9383046,8.9383046,8.9383046,1.0
30.xyz,20,-1554.661088,-77.7330544,2.68593887438612,0.15533465613212621,57,5.5,1.5652475842498528,7,3,3.413602498399026,0.2319038205624714,0.8,6.71315838,8.27607115,3.06479862,8.27607115,2.7003637681095016
870.xyz,20,-1553.998235,-77.69991175,2.6202136070918702,0.019381499773299282,43,4.3,1.3820274961085255,6,2,4.437964555490145,0.446539354584387,0.35,9.37341103,0.0,11.89585093,11.89585093,1.0
327.xyz,20,-1551.06244,-77.553122,2.6409628496243784,0.061388157157102274,42,4.2,1.469693845669907,6,2,3.534416491853901,0.15884142724232544,1.0,8.30305186,9.5871059,3.80988711,9.5871059,2.5163753211574815
441.xyz,20,-1551.82777,-77.59138850000001,2.6740591277127757,0.16765412649485745,44,4.4,1.854723699099141,8,2,4.162816993561069,0.31277917174864595,0.4,8.90517304,9.52560594,3.74482882,9.52560594,2.543669256422781
455.xyz,20,-1551.790458,-77.58952289999999,2.667554574817599,0.15822185636002817,45,4.5,2.0615528128088303,8,2,4.0220401734336075,0.34336003068663984,0.5,8.9858722,4.49860156,10.5791398,10.5791398,2.351650764999068
333.xyz,20,-1553.5287,-77.676435,2.6399767409319117,0.06574320631544352,49,4.9,1.2609520212918492,7,1,3.374078374979644,0.0870380208777088,0.95,8.058404509999999,6.97879295,6.28443078,8.058404509999999,1.2822807334668422
469.xyz,20,-1551.087303,-77.55436515,2.675915195545897,0.12439537629291211,45,4.5,2.692582403567252,10,2,3.4802708241431435,0.12257221834500633,0.6,7.79061722,7.76520572,9.06382846,9.06382846,1.1672361025356068
482.xyz,20,-1548.888144,-77.4444072,2.7912017788460926,0.30984229646228256,49,4.1,2.5865034312755126,10,1,3.6733097427726116,0.10624154501776048,0.6,10.857205350000001,7.74878964,9.20468572,10.857205350000001,1.401148547633047
496.xyz,20,-1552.287863,-77.61439315,2.6774410473678105,0.11511337002808114,49,4.9,1.7578395831246945,7,3,4.055905733120203,0.2544997855581999,0.7,2.55359506,9.01002834,10.52658806,10.52658806,4.12226207079207
253.xyz,20,-1553.182775,-77.65913875,2.6453109216483894,0.04311952372004062,49,4.9,1.7,8,2,3.762354003796292,0.2822328158043818,0.7,3.79308536,8.03655728,7.567303130000001,8.03655728,2.118738841142241
535.xyz,20,-1547.844811,-77.39224055,2.6636854379598995,0.19714297626031466,38,3.6,1.8547236990991405,6,1,4.222876309608449,0.41488223595985435,0.6,13.66413496,3.47852396,11.4973788,13.66413496,3.928141682255367
521.xyz,20,-1548.465149,-77.42325745000001,2.588702450434082,0.017243376060125756,31,3.1,1.3,6,1,4.270202386035885,0.23677521005469224,0.4,9.58411612,7.87202594,8.98073536,9.58411612,1.217490413909891
247.xyz,20,-1553.345388,-77.6672694,2.667159063148929,0.11757655874146715,51,5.0,1.1832159566199232,7,3,3.546446351481213,0.37725786299622094,0.85,4.51334842,6.62158533,8.802184369999999,8.802184369999999,1.950255896707394
509.xyz,20,-1551.790458,-77.58952289999999,2.667516300772503,0.15821250743941442,45,4.5,2.0615528128088303,8,2,4.021970562799962,0.34335566836450887,0.5,4.49866288,10.57902908,8.98585696,10.57902908,2.351594098555791
290.xyz,20,-1550.95582,-77.54779099999999,2.6377220304620663,0.04394495079982339,44,4.4,1.42828568570857,8,3,3.2184869048058786,0.06120151626476468,0.9,5.40139992,7.20060948,5.018131589999999,7.20060948,1.4349184254851317
284.xyz,20,-1552.678471,-77.63392354999999,2.680335073171037,0.09966236191696266,55,5.5,2.1095023109728985,9,3,3.5216330845048556,0.3574440309166128,0.7,7.59500062,4.57179213,6.1929875899999995,7.59500062,1.6612742670782803
737.xyz,20,-1553.843969,-77.69219845,2.622141486630804,0.02573802301296356,43,4.3,1.4177446878757827,6,2,4.389553317831615,0.41089817574308024,0.85,5.20309694,11.692491310000001,8.38319551,11.692491310000001,2.247217656106173
723.xyz,20,-1553.683823,-77.68419115,2.680652179898526,0.14032977073381925,53,5.2,2.1587033144922905,9,2,3.5320538058666524,0.2946651418249321,0.7,7.38788461,7.242749910000001,7.54971486,7.54971486,1.0423823760055797
938.xyz,20,-1547.175028,-77.3587514,2.605011920485557,0.03211431288288366,36,3.6,1.8000000000000003,5,1,3.76510784383648,0.09331464129925628,0.4,9.11105566,10.54846446,8.34545582,10.54846446,1.2639770298370594
910.xyz,20,-1551.456814,-77.5728407,2.797815574405205,0.31916346666827017,55,4.3,1.6155494421403513,8,1,3.40888642448027,0.32804023088543466,0.85,5.20193314,5.020728350000001,10.62230988,10.62230988,2.1156910192123815
904.xyz,20,-1551.949162,-77.5974581,2.634298897655317,0.05315999172901592,43,4.3,1.9519221295943134,7,1,4.053265242472572,0.22853708519256996,0.55,11.13852528,9.21927558,7.686832,11.13852528,1.4490397708704965
928.xyz,20,-1555.172182,-77.7586091,2.655730434255968,0.05110296751811777,53,5.3,1.1,7,3,3.3890059638378194,0.37996785389643906,0.9,6.8010728,4.0777332,10.42002561,10.42002561,2.555347566633344
900.xyz,20,-1555.26791,-77.7633955,2.698497785687476,0.15389257096647818,60,5.8,1.9131126469708992,10,3,3.385266082946907,0.18160814222927987,0.7,6.963459540000001,8.39618313,5.5129178,8.39618313,1.523001690683652
914.xyz,20,-1553.139074,-77.6569537,2.677752916725584,0.1256540425455981,53,5.2,2.3366642891095846,9,1,3.599588600945663,0.24229390164128886,0.45,9.755441919999999,9.30569003,5.81145666,9.755441919999999,1.678656916973377
727.xyz,20,-1555.309712,-77.7654856,2.685862614803439,0.06715882761163174,63,6.3,1.5524174696260025,10,4,3.138865038675993,0.13762321210268164,0.9,6.70397738,8.04734036,5.27847316,8.04734036,1.524558355431706
733.xyz,20,-1554.18361,-77.7091805,2.6546534288764274,0.060063242792028834,50,5.0,1.0954451150103321,7,3,3.421878537191152,0.36417498223877176,0.9,8.5271245,4.15145092,6.18310446,8.5271245,2.0540106734538965
280.xyz,20,-1553.696638,-77.68483189999999,2.737751904084127,0.21022800745890588,62,5.8,1.661324772583615,9,3,3.168853988816803,0.0714264699387107,0.7,6.6375481,6.89800696,6.1737452,6.89800696,1.1173131926468232
294.xyz,20,-1553.667805,-77.68339025,2.648246451423887,0.052944198086115155,50,5.0,1.2649110640673518,7,3,3.4882178625321316,0.1367952849940958,0.8,7.0810348,5.24816324,6.29632887,7.0810348,1.3492405773567364
243.xyz,20,-1555.680568,-77.7840284,2.7164392307144527,0.1727897576161619,65,6.0,1.5491933384829668,10,4,3.1930724176251024,0.31774369048764883,0.95,4.38418861,5.23754013,7.7024445,7.7024445,1.7568688724821993
525.xyz,20,-1549.891523,-77.49457615,2.767898659411925,0.2581687824624558,55,5.1,2.1189620100417095,10,2,3.2164538008833095,0.15073036362334613,0.7,5.15721478,5.21928648,7.87226256,7.87226256,1.5264562163532773
531.xyz,20,-1547.979161,-77.39895805,2.6220839491102135,0.03515075617918697,39,3.9,1.9723082923316022,8,1,3.338823195965919,0.17455363012854747,0.8,7.7928945,5.21375224,9.87428358,9.87428358,1.893891985170358
257.xyz,20,-1553.461154,-77.6730577,2.7553894742691654,0.22956926052870674,64,5.8,2.67581763205193,12,2,3.233168682294431,0.13249239311549516,0.8,5.79222982,7.65631484,7.10111328,7.65631484,1.321825113631282
519.xyz,20,-1551.01022,-77.550511,2.677978883322993,0.12378037118543742,47,4.7,2.5317977802344322,10,3,3.56104186102326,0.39123879063140243,0.6,7.75658986,10.113496130000001,4.600914530000001,10.113496130000001,2.198149099283529
492.xyz,20,-1549.8016,-77.49008,2.6801567003327125,0.1755674096501597,41,3.7,1.6155494421403513,6,2,3.6436762167948826,0.23682617694906552,0.7,4.5845632,9.80699976,7.94046246,9.80699976,2.139135034718248
486.xyz,20,-1550.001681,-77.50008405,2.6144734037800728,0.02727755159861442,38,3.8,2.039607805437114,7,1,3.9206749674446892,0.30196060288640325,0.6,12.23008966,8.9328054,7.86365566,12.23008966,1.555267701027489
337.xyz,20,-1555.288757,-77.76443785000001,2.7006560971967093,0.11560416957866385,61,6.1,1.9974984355438181,13,4,3.135927680586951,0.06115590675417454,0.95,4.91544083,5.37619829,5.673618830000001,5.673618830000001,1.154244151485392
451.xyz,20,-1551.656922,-77.5828461,2.748972355287713,0.22570958180580913,53,4.9,2.3853720883753127,10,2,3.7595158753039275,0.4665961666783011,0.6,9.75898056,4.72684422,7.70331288,9.75898056,2.064586879912027
445.xyz,20,-1543.652431,-77.18262155,2.5801561688270476,0.01670661663399874,27,2.7,1.0049875621120892,4,1,6.145076514849135,0.7001161871127938,0.5,9.55398086,16.591066740000002,0.0,16.591066740000002,1.0
323.xyz,20,-1553.997718,-77.6998859,2.6859318792064335,0.09105500367122281,60,6.0,2.32379000772445,10,4,3.1794001394284575,0.07956359011597938,0.7,7.6556531,4.51203979,4.95874344,7.6556531,1.6967166639281788
479.xyz,20,-1551.371307,-77.56856535,2.6632171220317598,0.16616162533111545,43,4.3,2.0024984394500787,8,2,4.457527889293449,0.6737431258997868,0.4,7.8808747,4.48979398,14.1294525,14.1294525,3.1470157791070847
848.xyz,20,-1554.058158,-77.7029079,2.704183163129423,0.15673188641412386,61,5.7,1.8466185312619385,11,4,3.1981773233738946,0.2996173587360668,0.9,4.86190441,5.1749516799999995,7.27948589,7.27948589,1.4972498996540329
690.xyz,20,-1555.519593,-77.77597965,2.6807193503544964,0.06931500648937833,62,6.2,2.08806130178211,12,2,3.1770858716872152,0.28407832404260225,0.9,7.626813100000001,4.42663446,7.118305080000001,7.626813100000001,1.7229371814902468
684.xyz,20,-1551.89933,-77.5949665,2.630104361719865,0.02929768814731313,45,4.5,1.857417562100671,8,2,3.9090187400392318,0.43085155465078884,0.7,11.88491778,4.28553494,8.52744864,11.88491778,2.7732635356835993
874.xyz,20,-1552.114348,-77.6057174,2.620406619824545,0.033475867919450744,42,4.2,1.8601075237738274,8,1,4.1810563200923205,0.35287107170506443,0.5,9.30423959,4.2584872,10.47100343,10.47100343,2.4588552080184716
34.xyz,20,-1551.754481,-77.58772404999999,2.643511967016334,0.12378032948367931,44,4.4,1.854723699099141,8,2,4.193313494045471,0.2710851177172617,0.5,10.53153996,9.68280633,3.3620996,10.53153996,3.132429497329585
860.xyz,20,-1553.647827,-77.68239135,2.644212685704954,0.041236795526815244,48,4.8,1.4696938456699067,6,3,3.41454538958039,0.0064376032486546915,0.4,4.9579929,4.94279726,4.96762864,4.96762864,1.0050237504582578
20.xyz,20,-1550.802695,-77.54013475,2.621235938693041,0.02681562682735342,40,4.0,0.6324555320336759,5,3,3.3776805475685188,0.11779825624848425,0.8,6.28531764,6.28531764,6.39223424,6.39223424,1.0170105325019023
653.xyz,20,-1551.389033,-77.56945164999999,2.6834444690079704,0.1650236122135578,48,4.6,2.1071307505705477,9,2,3.8086575126745186,0.4351923246023985,0.65,9.61758861,4.46553366,7.60208011,9.61758861,2.1537377931219086
