structure_id,energy,n_atoms,cluster_type,neatness_score,compactness,symmetry_score,robustness_score,n_bonds,avg_coordination,max_coordination,min_coordination,atom_1_element,atom_1_x,atom_1_y,atom_1_z,atom_2_element,atom_2_x,atom_2_y,atom_2_z,atom_3_element,atom_3_x,atom_3_y,atom_3_z,atom_4_element,atom_4_x,atom_4_y,atom_4_z,atom_5_element,atom_5_x,atom_5_y,atom_5_z,atom_6_element,atom_6_x,atom_6_y,atom_6_z,atom_7_element,atom_7_x,atom_7_y,atom_7_z,atom_8_element,atom_8_x,atom_8_y,atom_8_z,atom_9_element,atom_9_x,atom_9_y,atom_9_z,atom_10_element,atom_10_x,atom_10_y,atom_10_z,atom_11_element,atom_11_x,atom_11_y,atom_11_z,atom_12_element,atom_12_x,atom_12_y,atom_12_z,atom_13_element,atom_13_x,atom_13_y,atom_13_z,atom_14_element,atom_14_x,atom_14_y,atom_14_z,atom_15_element,atom_15_x,atom_15_y,atom_15_z,atom_16_element,atom_16_x,atom_16_y,atom_16_z,atom_17_element,atom_17_x,atom_17_y,atom_17_z,atom_18_element,atom_18_x,atom_18_y,atom_18_z,atom_19_element,atom_19_x,atom_19_y,atom_19_z,atom_20_element,atom_20_x,atom_20_y,atom_20_z
873.xyz,-1553.846892,20,Au20,0.09114419863327242,0.0,0.05,0.571875,43,4.3,6,2,Au,0.55370314,-0.0,-3.74928208,Au,-1.94011837,0.0,-4.66879471,Au,0.09249508,0.0,-6.31186974,Au,-3.87865876,0.0,-2.93208729,Au,1.51043418,-0.0,1.363315,Au,2.56349509,-0.0,-5.47365786,Au,4.56145786,0.0,4.74435781,Au,-0.95256069,0.0,0.52281975,Au,-1.42711161,0.0,-2.05927883,Au,2.04295162,-0.0,4.01732612,Au,3.02337307,-0.0,-2.89600543,Au,-5.42730361,0.0,1.35077104,Au,-3.44664486,0.0,-0.35381929,Au,-2.41618794,0.0,4.77347034,Au,3.51681195,0.0,-0.33513394,Au,-0.43073791,0.0,3.08431731,Au,0.02232121,0.0,5.6701188,Au,-2.95910117,0.0,2.21873284,Au,3.9718156,-0.0,2.22421041,Au,1.0195661,-0.0,-1.18951023
645.xyz,-1553.844201,20,Au20,0.22664869130159873,0.0,0.5,0.504375,43,4.3,6,2,Au,0.48933882,0.0,5.96824367,Au,-0.48965896,0.0,-5.9438416,Au,2.89490592,0.0,4.98512482,Au,-2.89503709,-0.0,-4.9603739,Au,-1.32748259,-0.0,1.82746706,Au,1.32759476,0.0,-1.80323305,Au,-0.77036977,-0.0,-3.3534929,Au,0.77044859,-0.0,3.37787221,Au,-3.17412906,-0.0,-2.35467261,Au,3.17403314,0.0,2.37928462,Au,-5.55473616,0.0,-1.34304892,Au,5.55473358,-0.0,1.36824572,Au,-3.70289825,0.0,2.87300221,Au,3.70282636,-0.0,-2.84898955,Au,-1.05278896,0.0,-0.77260283,Au,1.05296071,0.0,0.79680706,Au,3.48967444,0.0,-0.24453969,Au,-3.48934891,0.0,0.26886081,Au,1.64769481,-0.0,-4.45326544,Au,-1.64776138,-0.0,4.4771548
662.xyz,-1553.844198,20,Au20,0.24164846943705076,0.0,0.55,0.49687499999999996,43,4.3,6,2,Au,-5.70371905,-0.0,-0.75860546,Au,5.70371905,0.0,0.75860546,Au,-0.00703573,0.0,4.67954807,Au,0.00703573,-0.0,-4.67954807,Au,5.00730071,-0.0,3.26199553,Au,-5.00730071,-0.0,-3.26199553,Au,2.52005719,-0.0,4.03841939,Au,-2.52005719,-0.0,-4.03841939,Au,3.13197648,-0.0,1.45314541,Au,-3.13197648,0.0,-1.45314541,Au,1.2652165,-0.0,-0.35134321,Au,-1.2652165,0.0,0.35134321,Au,-3.81526691,0.0,1.05851958,Au,3.81526691,-0.0,-1.05851958,Au,-4.47400265,-0.0,3.55964212,Au,4.47400265,0.0,-3.55964212,Au,-1.9345522,0.0,2.91511325,Au,1.9345522,0.0,-2.91511325,Au,0.62160277,0.0,2.16160808,Au,-0.62160277,0.0,-2.16160808
737.xyz,-1553.843969,20,Au20,0.22666955394514646,4.6562296032075764e-05,0.5,0.5043796562296032,43,4.3,6,2,Au,-0.12225006,-3.44537737,-0.19046442,Au,0.11299797,3.44520095,0.19611544,Au,-0.43161123,1.05358553,-0.65466966,Au,0.39448834,-1.05360834,0.67782843,Au,2.27358269,1.68005247,3.72907882,Au,-2.57487009,2.88945278,-4.20798321,Au,-2.3216735,-1.67947989,-3.69925684,Au,2.62822685,-2.88974818,4.1752123,Au,-0.67489836,5.59339727,-1.16762538,Au,0.66817017,5.8463656,1.04260182,Au,0.74303148,-5.59357234,1.12515712,Au,-0.63051087,-5.84612571,-1.06633661,Au,-1.51148945,-3.80572912,-2.42652293,Au,1.254451,-3.17736075,2.00233514,Au,1.49045673,3.80595683,2.43887656,Au,-1.23560515,3.17715578,-2.01389225,Au,-1.80979181,0.75396684,-2.89738532,Au,0.92170118,1.35874946,1.53692301,Au,1.78829894,-0.75402092,2.91157,Au,-0.96270484,-1.35886087,-1.51156202
288.xyz,-1553.835336,20,Au20,0.23730939109929122,0.3657318096428684,0.025,0.6421981809642868,47,4.7,8,2,Au,-0.01177938,-0.44163349,-0.24734777,Au,0.01055136,0.9525715,-4.50337055,Au,0.03033262,-1.63943812,2.17713571,Au,-0.04968359,0.95267511,1.99199762,Au,1.3228912,-0.41273736,-2.62642711,Au,-1.34609297,2.30360237,-2.7270338,Au,1.29050967,2.23517987,-2.6353649,Au,-1.29829826,-0.35690704,-2.6252807,Au,-3.05332188,3.53733105,-1.20694744,Au,3.66540049,-3.85584131,-0.02264181,Au,-3.6761666,-3.80201116,0.02798681,Au,3.02951251,3.51389809,-1.18244787,Au,-3.15474837,-1.60778112,-1.25336481,Au,3.30424993,0.94761819,-1.50600555,Au,-3.30669535,0.96936925,-1.54628729,Au,3.22201953,-1.63876964,-1.29118596,Au,1.31332706,1.92890315,-0.02236083,Au,-1.2916733,-2.77722986,0.1949041,Au,1.31750727,-2.74873636,0.15220859,Au,-1.31784191,1.93993687,-0.08804659
713.xyz,-1553.830173,20,Au20,0.38786156553363665,0.3895630004267487,0.5,0.6150118231782682,59,5.9,10,3,Au,-2.85207495,2.1e-07,-0.94494995,Au,2.8520739,2.7e-07,0.9449488,Au,0.94691029,8e-08,-0.84055584,Au,-0.94691011,3e-08,0.8405559,Au,2.72706455,-0.0,3.54539694,Au,-2.72706454,-1e-08,-3.54539682,Au,1.29348355,-1e-08,-3.42725806,Au,-1.29348354,-2e-08,3.42725806,Au,-3.38190007,2e-08,1.70562571,Au,3.38190004,2e-08,-1.70562568,Au,3.5e-07,2.34524232,1.1e-07,Au,3.7e-07,-2.34524262,1.2e-07,Au,-0.84592864,-1.35684939,-2.31767868,Au,0.84592864,-1.3568494,2.31767866,Au,0.84592863,1.3568494,2.31767864,Au,-0.84592864,1.35684938,-2.31767865,Au,-1.76150821,2.17150435,1.99113002,Au,1.76150833,2.17150397,-1.99112958,Au,1.76150829,-2.17150417,-1.99112977,Au,-1.76150822,-2.1715044,1.99113006
590.xyz,-1553.790336,20,Au20,0.35007860632410215,0.05918466564021113,0.8,0.510293466564021,51,5.1,8,3,Au,-2.356e-05,0.0,-5.94676842,Au,-1.788e-05,-0.0,5.9467683,Au,2.468e-05,-0.0,-2.26644217,Au,5.72e-06,0.0,2.26644232,Au,1.34850867,0.0,7.08e-06,Au,-1.34850863,0.0,-6.72e-06,Au,-3.96363168,-0.0,-7.64e-06,Au,3.96364064,-0.0,7.62e-06,Au,2.65737474,0.0,2.27605419,Au,-2.65737369,0.0,2.27604507,Au,-2.65736055,-0.0,-2.27604777,Au,2.65738786,-0.0,-2.27605133,Au,-1.3242041,-1.32624038,-4.12349098,Au,1.32421748,1.32622486,-4.12352667,Au,1.32419765,-1.32623393,4.12351913,Au,-1.32422419,1.32623142,4.12349825,Au,1.32419765,1.32623393,4.12351913,Au,-1.32422419,-1.32623142,4.12349825,Au,-1.3242041,1.32624038,-4.12349098,Au,1.32421748,-1.32622486,-4.12352667
421.xyz,-1553.790334,20,Au20,0.2900881700532369,0.059206274250650746,0.6,0.540295627425065,51,5.1,8,3,Au,0.0,-0.0,3.96328331,Au,-0.0,-0.0,-3.96328331,Au,-0.0,0.0,1.34800835,Au,-0.0,0.0,-1.34800835,Au,-0.0,2.26662883,0.0,Au,-0.0,-2.26662883,-0.0,Au,-0.0,-5.94666409,0.0,Au,0.0,5.94666409,-0.0,Au,0.0,-2.27585747,-2.65711515,Au,-0.0,2.27585747,-2.65711515,Au,0.0,-2.27585747,2.65711515,Au,0.0,2.27585747,2.65711515,Au,-1.32643557,-4.12336095,-1.32417798,Au,1.32643557,4.12336095,-1.32417798,Au,1.32643557,-4.12336095,1.32417798,Au,-1.32643557,4.12336095,1.32417798,Au,1.32643557,4.12336095,1.32417798,Au,-1.32643557,-4.12336095,1.32417798,Au,-1.32643557,4.12336095,-1.32417798,Au,1.32643557,-4.12336095,-1.32417798
160.xyz,-1553.788891,20,Au20,0.09187191646881047,0.0,0.05,0.571875,43,4.3,6,2,Au,-0.0,-0.0,2.95482874,Au,0.0,-0.0,-1.55634668,Au,0.0,1.32812913,0.69187215,Au,0.0,-1.32812913,0.69187215,Au,0.0,2.60496964,-1.58488676,Au,0.0,-2.60496964,-1.58488676,Au,0.0,2.61840463,2.99620483,Au,-0.0,-2.61840463,2.99620483,Au,-0.0,-5.21205832,-1.63484012,Au,0.0,5.21205832,-1.63484012,Au,-0.0,1.30026477,-3.87328627,Au,-0.0,-1.30026477,-3.87328627,Au,0.0,3.95048337,0.75222798,Au,0.0,-3.95048337,0.75222798,Au,0.0,3.90977018,-3.87745405,Au,0.0,-3.90977018,-3.87745405,Au,-0.0,-6.53740305,0.58343161,Au,0.0,6.53740305,0.58343161,Au,-0.0,-1.30355134,5.24748959,Au,-0.0,1.30355134,5.24748959
680.xyz,-1553.788298,20,Au20,0.1826626759651528,0.23441821331618654,0.05,0.6861390884005841,58,5.8,11,2,Au,0.41463398,-0.0,-1.64663203,Au,0.14244938,0.0,0.96571922,Au,0.57800805,-0.0,-4.25700856,Au,0.26129356,0.0,3.63754843,Au,-2.25418179,-0.0,-1.81478096,Au,2.53500564,-0.0,2.31885425,Au,2.77906499,0.0,-2.86089245,Au,-2.31428649,0.0,3.3435639,Au,2.62864372,0.0,-0.24926816,Au,-2.47392614,0.0,0.76611215,Au,-2.02244013,-0.0,-4.44651539,Au,2.51398486,-0.0,4.91802328,Au,-1.03631178,-1.99939629,2.20467328,Au,-0.88039054,-1.89270732,-3.04195758,Au,-0.88039054,1.89270732,-3.04195758,Au,-1.03631178,1.99939629,2.20467328,Au,1.47222806,-2.21938873,0.91880998,Au,-0.94965056,-1.99815605,-0.41888751,Au,-0.94965056,1.99815605,-0.41888751,Au,1.47222806,2.21938873,0.91880998
205.xyz,-1553.787663,20,Au20,0.18178648920376894,0.23486461612016094,0.05,0.6478614616120161,51,5.1,10,3,Au,0.0,-0.0,-2.54197759,Au,-0.0,-0.0,2.07444279,Au,0.0,2.17840147,0.47565185,Au,-0.0,-2.17840147,0.47565185,Au,1.31030511,-0.0,4.35003136,Au,-1.31030511,0.0,4.35003136,Au,-2.67269545,-0.0,2.10164248,Au,2.67269545,-0.0,2.10164248,Au,-1.30873638,-0.0,-4.8074996,Au,1.30873638,-0.0,-4.8074996,Au,2.65502107,-0.0,-2.55079788,Au,-2.65502107,-0.0,-2.55079788,Au,3.92794553,-0.0,-0.23253052,Au,-3.92794553,-0.0,-0.23253052,Au,1.32158236,-0.0,-0.24824497,Au,-1.32158236,-0.0,-0.24824497,Au,2.61816293,2.14372996,0.57275734,Au,-2.61816293,-2.14372996,0.57275734,Au,2.61816293,-2.14372996,0.57275734,Au,-2.61816293,2.14372996,0.57275734
980.xyz,-1553.759792,20,Au20,0.3028864023815455,0.49412213452646286,0.1,0.6800381036344645,55,5.5,10,2,Au,1.33792246,0.01359057,0.18290076,Au,-1.33792258,-0.01359063,0.18290022,Au,-0.13513355,2.36851632,0.33351029,Au,0.13513368,-2.36851628,0.33351021,Au,3.81392263,0.14652023,-0.73144133,Au,-3.81392198,-0.14652038,-0.73144144,Au,1.18953048,4.60526065,-0.04823366,Au,-1.18953016,-4.60526118,-0.0482337,Au,-2.41648424,-2.34765626,-0.49688198,Au,2.41648433,2.34766066,-0.49688034,Au,2.81956274,-2.17424673,0.07348972,Au,-2.81956267,2.17424671,0.07348956,Au,-1.98677584,1.06112548,-2.15052424,Au,1.98677503,-1.0611292,-2.15052616,Au,-0.61197777,-1.19740679,-2.0556589,Au,0.61197745,1.19740683,-2.05565893,Au,0.86919556,1.0471028,2.54706824,Au,-0.86919555,-1.04710283,2.54706814,Au,1.70682697,-1.46841052,2.3457718,Au,-1.70682698,1.46841055,2.34577174
696.xyz,-1553.758535,20,Au20,0.14758362342415632,0.21041783886057164,0.0,0.6786583149045757,54,5.4,9,1,Au,-6.06055508,-0.2184411,4.07279022,Au,4.76807332,-0.54020257,-4.76721657,Au,0.31326443,0.41827587,-3.66063445,Au,1.03359012,0.01776337,3.69181005,Au,1.43121704,1.01216264,-1.31885024,Au,-1.25026064,0.01033806,2.3853935,Au,3.08832077,-0.99337232,-0.60084357,Au,-3.07734278,-0.06510684,0.27499905,Au,-3.83506737,-0.13769277,2.77000687,Au,2.75701053,-0.40349575,-3.14082422,Au,1.21545473,-0.19296486,1.06940521,Au,-1.61642647,-0.08221203,-1.94662065,Au,-0.88522917,1.32935122,0.14296383,Au,-0.94417002,-1.55664288,0.19068504,Au,0.7861623,3.29692616,-0.14970446,Au,1.39471863,-2.7714319,0.32482607,Au,0.71480177,-1.47448507,-1.85247163,Au,0.18841456,-2.18311658,2.5542868,Au,0.57957881,2.10981768,2.19955116,Au,-0.60155548,2.42452966,-2.23955199
187.xyz,-1553.755614,20,Au20,0.14804270416872933,0.14206058608408872,0.05,0.6464117769102956,53,5.3,9,2,Au,-0.0,-0.0,2.1761579,Au,0.0,-0.0,6.63421538,Au,0.0,-3.91768205,-0.19755563,Au,0.0,3.91768206,-0.19755563,Au,-0.0,-1.3644634,4.42032815,Au,0.0,1.3644634,4.42032815,Au,0.0,-1.30829449,-0.18979231,Au,0.0,1.30829448,-0.18979231,Au,0.0,1.3249433,-2.94311891,Au,-0.0,-1.32494329,-2.94311891,Au,0.0,-3.94379761,-2.87117747,Au,-0.0,3.94379761,-2.87117747,Au,-0.0,-2.64037974,2.12176002,Au,0.0,2.64037974,2.12176002,Au,1.86691079,-0.0,-1.60630226,Au,-1.86691079,-0.0,-1.60630226,Au,-1.85356731,2.62485411,-1.56966411,Au,1.85356731,-2.62485411,-1.56966411,Au,-1.85356731,-2.62485411,-1.56966411,Au,1.85356731,2.62485411,-1.56966411
839.xyz,-1553.738382,20,Au20,0.22536404632967388,0.3406043030525298,0.05,0.635935430305253,47,4.7,8,3,Au,0.32516566,-0.48784215,0.23961645,Au,-0.53062712,0.71115941,-4.76794421,Au,-0.4545438,0.60699559,4.3418893,Au,-0.06303404,0.06104243,-2.30217871,Au,0.74301716,-1.07049212,2.76617041,Au,-2.00995106,0.53716909,-0.44463943,Au,1.81374566,-2.52440389,0.86970903,Au,0.13446466,2.05709664,-0.45025511,Au,-4.43326108,0.59203524,-1.41466276,Au,2.92801738,-4.00777545,-0.98170497,Au,0.93124151,4.34466171,-1.42387978,Au,-4.05228678,-0.10830393,1.08297977,Au,3.33149086,-4.58432126,1.52138183,Au,1.42809459,3.76082872,1.08293923,Au,1.43492421,-1.9851893,-1.65776974,Au,-0.24533579,2.63036072,-3.01250272,Au,-2.41731074,1.11400742,-3.0000058,Au,2.23305512,-3.11907923,3.36412138,Au,0.52998587,1.50582979,2.09220148,Au,-1.62685231,-0.03377942,2.09453433
137.xyz,-1553.737843,20,Au20,0.49181548210147774,0.46905350139946056,0.7,0.515655350139946,42,4.2,6,2,Au,-1.80637624,-1.8065091,-0.0,Au,1.80637624,1.8065091,0.0,Au,4.05513803,-4.05942333,0.0,Au,-4.05513803,4.05942333,-0.0,Au,1.87616712,-0.02143107,-1.9429849,Au,-1.87616712,0.02143107,-1.9429849,Au,-0.0215733,1.87538795,-1.9430771,Au,0.0215733,-1.87538795,-1.9430771,Au,-1.87616712,0.02143107,1.9429849,Au,1.87616712,-0.02143107,1.9429849,Au,-0.0215733,1.87538795,1.9430771,Au,0.0215733,-1.87538795,1.9430771,Au,2.4643978,2.46469913,-2.42384639,Au,-2.4643978,-2.46469913,-2.42384639,Au,-2.48703258,2.48728096,-1.33682046,Au,2.48703258,-2.48728096,-1.33682046,Au,-2.48703258,2.48728096,1.33682046,Au,2.48703258,-2.48728096,1.33682046,Au,2.4643978,2.46469913,2.42384639,Au,-2.4643978,-2.46469913,2.42384639
871.xyz,-1553.735471,20,Au20,0.0844214608115661,0.0,0.025,0.5756249999999999,43,4.3,6,2,Au,-1.45106577,-0.0,5.52157353,Au,-2.61806521,-0.0,-3.41208267,Au,1.54559735,0.0,-1.68815453,Au,-0.05116221,0.0,-3.78474637,Au,2.54132955,-0.0,-4.12114403,Au,0.56503133,0.0,0.73649886,Au,3.13558205,-0.0,0.41587536,Au,-5.18676222,-0.0,-3.14040855,Au,-2.03053006,0.0,1.05596144,Au,4.80555261,-0.0,2.47056369,Au,-3.6427123,0.0,-1.02893246,Au,-4.63821449,0.0,1.38825409,Au,4.13255304,-0.0,-2.04800949,Au,-3.04763492,0.0,3.46147863,Au,-1.02740683,0.0,-1.33900599,Au,1.14230642,0.0,5.28133239,Au,-0.40977487,0.0,3.13660819,Au,2.21703939,-0.0,2.88934624,Au,-1.69047213,-0.0,-5.82282805,Au,5.70880931,-0.0,0.0278197
710.xyz,-1553.719385,20,Au20,0.4979182922279667,0.6300969005245631,0.55,0.6390558243744902,59,5.9,10,3,Au,4.10015234,-0.0,0.33268413,Au,-4.10015234,0.0,-0.33268412,Au,-2.84338031,0.0,2.02300831,Au,2.8433803,-0.0,-2.02300831,Au,1.36228122,-0.0,0.12345244,Au,-1.36228122,0.0,-0.12345244,Au,-0.21859122,-0.0,2.36844172,Au,0.21859122,0.0,-2.36844172,Au,-2.43960196,-0.0,-2.48878739,Au,2.43960196,0.0,2.48878739,Au,-0.0,3.81187366,-0.0,Au,-0.0,-3.81187366,0.0,Au,-1.18412763,-2.17756757,-1.65464856,Au,1.18412763,-2.17756757,1.65464856,Au,1.18412763,2.17756757,1.65464856,Au,-1.18412763,2.17756757,-1.65464856,Au,1.49179282,2.18035248,-1.38699125,Au,-1.49179283,2.18035248,1.38699124,Au,-1.49179282,-2.18035248,1.38699124,Au,1.49179282,-2.18035248,-1.38699125
236.xyz,-1553.713933,20,Au20,0.24049364232822554,0.35877443748996213,0.1,0.6802931396261893,57,5.7,13,2,Au,5e-08,-0.00688046,0.89047405,Au,3e-08,0.00521442,-1.80617447,Au,1.18e-06,2.70106716,-1.83732088,Au,-1.17e-06,-2.68251529,-1.81993925,Au,-2.09e-06,1.30682911,3.30056326,Au,2.12e-06,-1.3120723,3.30675801,Au,-2.9e-07,-4.86888519,-0.40058735,Au,2.2e-07,4.86900615,-0.38976246,Au,-7.9e-07,-1.30837512,-4.06427835,Au,7.3e-07,1.30915791,-4.06947042,Au,-5.4e-07,2.59893997,0.88803264,Au,5.5e-07,-2.61064461,0.89768687,Au,1.96213524,-1.32517746,-0.64939887,Au,-1.95938737,1.34181425,-0.65820233,Au,1.95938741,1.34181252,-0.6582,Au,-1.9621353,-1.32517569,-0.64939666,Au,2.19224962,-1.32870922,1.93429828,Au,-2.19120865,1.31165151,1.92530714,Au,2.19120615,1.31165159,1.92530994,Au,-2.19224709,-1.32870927,1.93430085
573.xyz,-1553.710575,20,Au20,0.559150236948414,0.6317858195399441,0.75,0.6092239696658588,59,5.9,10,3,Au,0.0,0.0,-4.03004325,Au,0.0,-0.0,4.03004324,Au,-0.0,-3.91387118,-0.0,Au,-0.0,3.91387118,-1e-08,Au,-0.0,-1.30145317,0.0,Au,-0.0,1.30145317,1e-08,Au,2.32810702,-0.0,-0.0,Au,-2.32810702,-0.0,-0.0,Au,2.2697787,-2.6079261,0.0,Au,-2.2697787,2.6079261,0.0,Au,-2.2697787,-2.6079261,0.0,Au,2.2697787,2.6079261,0.0,Au,-1.42336302,1.33230516,2.23635585,Au,1.42336302,-1.33230516,2.23635585,Au,1.42336301,1.33230516,-2.23635585,Au,-1.42336301,-1.33230516,-2.23635585,Au,1.42336301,-1.33230516,-2.23635585,Au,-1.42336301,1.33230516,-2.23635585,Au,-1.42336302,-1.33230516,2.23635585,Au,1.42336302,1.33230516,2.23635585
574.xyz,-1553.708937,20,Au20,0.4975375470133986,0.6296969389378781,0.55,0.6390149427920929,59,5.9,10,3,Au,0.0,0.0,3.79988327,Au,0.0,0.0,-3.79988327,Au,-0.0,-4.14532468,-0.0,Au,-0.0,4.14532468,0.0,Au,-0.0,-1.37123638,0.0,Au,-0.0,1.37123638,-0.0,Au,2.37928466,0.0,0.0,Au,-2.37928466,0.0,-0.0,Au,-2.26021634,2.65768093,-0.0,Au,2.26021634,-2.65768093,0.0,Au,2.26021634,2.65768093,0.0,Au,-2.26021634,-2.65768093,0.0,Au,-1.54454531,1.33969099,-2.17800961,Au,1.54454531,-1.33969099,-2.17800961,Au,1.54454531,1.33969099,2.17800961,Au,-1.54454531,-1.33969099,2.17800961,Au,1.54454531,-1.33969099,2.17800961,Au,-1.54454531,1.33969099,2.17800961,Au,-1.54454531,-1.33969099,-2.17800961,Au,1.54454531,1.33969099,-2.17800961
998.xyz,-1553.703898,20,Au20,0.5123329896676836,0.6273543691580985,0.6,0.6312802587802167,59,5.9,10,3,Au,0.0,0.0,-3.91395179,Au,-0.0,-0.0,3.91395179,Au,0.0,0.0,-1.30152382,Au,0.0,0.0,1.30152382,Au,0.0,4.05680569,-0.0,Au,0.0,-4.05680569,0.0,Au,2.32474663,0.0,0.0,Au,-2.32474663,0.0,-0.0,Au,1.40100189,-2.2382947,-1.29276868,Au,-1.40100189,2.2382947,-1.29276868,Au,-1.40100189,-2.2382947,1.29276868,Au,1.40100189,2.2382947,1.29276868,Au,2.26883477,0.01525261,2.60645962,Au,-2.26883477,-0.01525261,2.60645962,Au,-2.26883477,0.01525261,-2.60645962,Au,2.26883477,-0.01525261,-2.60645962,Au,1.41283884,2.24469918,-1.36078168,Au,-1.41283884,-2.24469918,-1.36078168,Au,-1.41283884,2.24469918,1.36078168,Au,1.41283884,-2.24469918,1.36078168
575.xyz,-1553.700014,20,Au20,0.545008194379546,0.7466224077058244,0.55,0.6302826965887643,55,5.5,10,3,Au,0.0,2.089e-05,3.53339188,Au,-0.0,-2.093e-05,-3.53339177,Au,-0.0,-2.4126502,5.45e-06,Au,0.0,2.41265019,-5.14e-06,Au,1.31816104,0.0,5e-08,Au,-1.31816104,0.0,5e-08,Au,3.95761619,-0.0,2e-08,Au,-3.95761619,-0.0,2e-08,Au,2.68482363,-2.27216746,7.12e-06,Au,-2.68482362,2.27216746,-6.98e-06,Au,-2.68482363,-2.27216746,7.12e-06,Au,2.68482362,2.27216746,-6.98e-06,Au,-1.3269972,1.79358546,-2.18706647,Au,1.32698289,-1.79357271,-2.1870841,Au,1.32698296,1.7935729,2.18708387,Au,-1.32699725,-1.79358563,2.18706627,Au,1.32699725,-1.79358563,2.18706627,Au,-1.32698296,1.7935729,2.18708387,Au,-1.32698289,-1.79357271,-2.1870841,Au,1.3269972,1.79358546,-2.18706647
597.xyz,-1553.700014,20,Au20,0.5750435341308704,0.7467105997511022,0.65,0.615291515793292,55,5.5,10,3,Au,-0.0,-7e-08,-2.41289331,Au,0.0,7e-08,2.41289331,Au,-0.0,3.53354106,-2.1e-07,Au,0.0,-3.53354106,3.3e-07,Au,-3.95758643,-0.0,0.0,Au,3.95758643,-0.0,0.0,Au,1.31817684,-0.0,-0.0,Au,-1.31817684,-0.0,-0.0,Au,-2.6847642,-9e-08,-2.27214877,Au,2.6847642,-9e-08,-2.27214877,Au,2.68476422,9e-08,2.27214878,Au,-2.68476422,9e-08,2.27214878,Au,-1.32687448,-2.18707805,1.79364091,Au,1.32687467,2.18707783,1.79364107,Au,1.32687471,-2.18707778,-1.79364111,Au,-1.32687452,2.18707801,-1.79364094,Au,1.32687452,2.18707801,-1.79364094,Au,-1.32687471,-2.18707778,-1.79364111,Au,-1.32687467,2.18707783,1.79364107,Au,1.32687448,-2.18707805,1.79364091
577.xyz,-1553.700013,20,Au20,0.5450835959513346,0.746813509743988,0.55,0.6303018067016715,55,5.5,10,3,Au,-0.0,7.11e-06,3.53336291,Au,-0.0,6e-07,-3.53336286,Au,0.0,-2.41295932,8.2e-07,Au,0.0,2.41295965,-7.9e-07,Au,3.95758788,4e-08,0.0,Au,-3.95758788,4e-08,0.0,Au,-1.31810955,-2.7e-07,0.0,Au,1.31810955,-2.7e-07,0.0,Au,-2.68482124,-2.27228481,1.11e-06,Au,2.68482277,2.27228546,-1.08e-06,Au,2.68482124,-2.27228481,1.11e-06,Au,-2.68482277,2.27228546,-1.08e-06,Au,1.32682177,-1.79380632,2.18710332,Au,-1.32681696,1.79380212,2.18710873,Au,-1.3268195,-1.79380432,-2.18710608,Au,1.32681919,1.79380408,-2.18710604,Au,-1.32681919,1.79380408,-2.18710604,Au,1.3268195,-1.79380432,-2.18710608,Au,1.32681696,1.79380212,2.18710873,Au,-1.32682177,-1.79380632,2.18710332
576.xyz,-1553.699996,20,Au20,0.5446827798313145,0.7457866034941136,0.55,0.6301991145312296,55,5.5,10,3,Au,-0.0,-8.9e-06,-3.53646616,Au,0.0,-4.863e-05,3.53646628,Au,0.0,2.41279398,5.05e-06,Au,0.0,-2.41279624,-4.16e-06,Au,-3.9577074,1.91e-06,2.4e-07,Au,3.9577074,1.91e-06,2.4e-07,Au,1.3180604,-5.6e-07,-2e-08,Au,-1.3180604,-5.6e-07,-2e-08,Au,2.68479204,-2.27212177,-6.76e-06,Au,-2.68478005,2.2721204,6.62e-06,Au,-2.68479204,-2.27212177,-6.76e-06,Au,2.68478005,2.27212039,6.62e-06,Au,-1.32692346,-1.79126047,-2.18672578,Au,1.32692892,1.79126301,-2.18672331,Au,1.32690969,-1.7912491,2.18674289,Au,-1.32694305,1.79127649,2.18670562,Au,1.32694305,1.79127649,2.18670562,Au,-1.32690969,-1.7912491,2.18674289,Au,-1.32692892,1.79126301,-2.18672331,Au,1.32692346,-1.79126047,-2.18672578
280.xyz,-1553.696638,20,Au20,0.4394389140436852,0.8095769145482539,0.1,0.721147056799653,58,5.8,9,3,Au,0.0,-1.2958283,0.71673417,Au,0.0,1.2958283,0.71673417,Au,-0.0,-3.44900348,-0.72908666,Au,-0.0,3.44900348,-0.72908666,Au,-0.0,1.30909362,3.37887802,Au,-0.0,-1.30909362,3.37887802,Au,-1.92791791,0.0,2.14084111,Au,1.92791791,0.0,2.14084111,Au,-3.31877405,0.0,-2.79486718,Au,3.31877405,0.0,-2.79486718,Au,3.05832419,-0.0,-0.19222673,Au,-3.05832419,-0.0,-0.19222673,Au,1.31411871,-1.33023019,-1.7154088,Au,-1.31411871,1.33023019,-1.7154088,Au,1.31411871,1.33023019,-1.7154088,Au,-1.31411871,-1.33023019,-1.7154088,Au,-2.31467252,2.46391691,0.45527243,Au,2.31467252,-2.46391691,0.45527243,Au,-2.31467252,-2.46391691,0.45527243,Au,2.31467252,2.46391691,0.45527243
