structure_id,energy,n_atoms,cluster_type,neatness_score,compactness,symmetry_score,n_bonds,avg_coordination,atom_1_element,atom_1_x,atom_1_y,atom_1_z,atom_2_element,atom_2_x,atom_2_y,atom_2_z,atom_3_element,atom_3_x,atom_3_y,atom_3_z,atom_4_element,atom_4_x,atom_4_y,atom_4_z,atom_5_element,atom_5_x,atom_5_y,atom_5_z,atom_6_element,atom_6_x,atom_6_y,atom_6_z,atom_7_element,atom_7_x,atom_7_y,atom_7_z,atom_8_element,atom_8_x,atom_8_y,atom_8_z,atom_9_element,atom_9_x,atom_9_y,atom_9_z,atom_10_element,atom_10_x,atom_10_y,atom_10_z,atom_11_element,atom_11_x,atom_11_y,atom_11_z,atom_12_element,atom_12_x,atom_12_y,atom_12_z,atom_13_element,atom_13_x,atom_13_y,atom_13_z,atom_14_element,atom_14_x,atom_14_y,atom_14_z,atom_15_element,atom_15_x,atom_15_y,atom_15_z,atom_16_element,atom_16_x,atom_16_y,atom_16_z,atom_17_element,atom_17_x,atom_17_y,atom_17_z,atom_18_element,atom_18_x,atom_18_y,atom_18_z,atom_19_element,atom_19_x,atom_19_y,atom_19_z,atom_20_element,atom_20_x,atom_20_y,atom_20_z
structure_111,-1555.687918,20,Au20,0.5222571717869131,0.8652743885064881,0.35,66,6.6,Au,-0.9560908,0.83794786,0.09107918,Au,0.93853621,-0.99835635,-0.01518582,Au,-1.90726031,-1.809227,0.02962987,Au,1.9293867,1.78200834,-0.04296806,Au,-0.98655323,-0.81701085,-2.21494633,Au,0.98174789,0.92180733,-2.31232665,Au,1.50168088,-1.65149953,-2.64212861,Au,-1.53733096,1.7885182,-2.35368937,Au,0.92433336,0.91073736,2.21679865,Au,-0.93858764,-0.93552907,2.28661802,Au,1.59108404,-1.64784214,2.59586752,Au,-1.61863271,1.64357653,2.52836037,Au,3.20732323,-0.10854877,1.29623229,Au,-3.29878843,-0.02635407,1.44359032,Au,-0.04833293,3.14381352,1.10625453,Au,0.01604168,-3.22494103,1.25445192,Au,-3.20999392,0.21009799,-1.15127012,Au,3.20040607,-0.20621278,-1.3050308,Au,0.32820377,3.37756313,-1.46604843,Au,-0.11717289,-3.19054866,-1.34528847
structure_13,-1554.128204,20,Au20,0.5783854287117192,0.8156760421051079,0.5,52,5.2,Au,1.9408805,-2.4e-07,1.3317497,Au,-1.9408805,3e-07,1.3317497,Au,-2.7e-07,1.9408805,1.3317497,Au,2.8e-07,-1.9408805,1.3317497,Au,-3.1748714,-4e-08,-1.14578504,Au,3.1748714,4e-08,-1.14578504,Au,-3e-08,-3.1748714,-1.14578504,Au,3e-08,3.1748714,-1.14578504,Au,2.32472945,2.32472944,2.46943411,Au,-2.32472946,-2.32472947,2.46943414,Au,-2.32472923,2.32472923,2.46943381,Au,2.32472924,-2.32472925,2.46943383,Au,1.31934058,1.31934058,-2.50651827,Au,-1.31934058,-1.31934058,-2.50651827,Au,-1.31934057,1.31934057,-2.5065183,Au,1.31934057,-1.31934057,-2.5065183,Au,-2.21834753,-2.21834753,-0.14888047,Au,2.21834753,2.21834752,-0.14888045,Au,2.2183475,-2.21834751,-0.14888024,Au,-2.2183475,2.2183475,-0.14888022
structure_33,-1548.886606,20,Au20,0.7611800661507986,0.709348850303989,1.0,32,3.2,Au,3.35394136,-6.19e-06,-1.19221269,Au,-3.35394136,6.19e-06,-1.19221269,Au,-6.19e-06,3.35394147,-1.19221301,Au,6.19e-06,-3.35394147,-1.19221301,Au,-1.29536862,3.11816317,-3.43740032,Au,1.29536862,-3.11816317,-3.43740032,Au,-3.11817151,-1.29537219,-3.43741086,Au,3.11817151,1.29537219,-3.43741086,Au,-1.29537219,-3.11817216,-3.43741123,Au,1.29537219,3.11817216,-3.43741123,Au,-3.11816252,1.29536863,-3.43739995,Au,3.11816252,-1.29536863,-3.43739995,Au,-3.11810767,1.29538381,1.05302203,Au,3.11810767,-1.29538381,1.05302203,Au,-1.29538395,-3.11811447,1.05303397,Au,1.29538395,3.11811447,1.05303397,Au,-3.11811456,-1.29538397,1.05303432,Au,3.11811456,1.29538397,1.05303432,Au,-1.29538379,3.11810758,1.05302168,Au,1.29538379,-3.11810758,1.05302168
structure_156,-1548.886641,20,Au20,0.7610068926424363,0.7078693880963404,1.0,32,3.2,Au,2.3780899,2.3780899,0.0,Au,-2.3780899,-2.3780899,-0.0,Au,-2.3780899,2.3780899,-0.0,Au,2.3780899,-2.3780899,-0.0,Au,3.12067256,-1.28872514,2.2439813,Au,-3.12067256,1.28872514,2.2439813,Au,1.28872514,3.12067256,2.2439813,Au,-1.28872514,-3.12067256,2.2439813,Au,-3.12067256,-1.28872514,-2.2439813,Au,3.12067256,1.28872514,-2.2439813,Au,-1.28872514,3.12067256,-2.2439813,Au,1.28872514,-3.12067256,-2.2439813,Au,-3.12067256,1.28872514,-2.2439813,Au,3.12067256,-1.28872514,-2.2439813,Au,-1.28872514,-3.12067256,-2.2439813,Au,1.28872514,3.12067256,-2.2439813,Au,3.12067256,1.28872514,2.2439813,Au,-3.12067256,-1.28872514,2.2439813,Au,1.28872514,-3.12067256,2.2439813,Au,-1.28872514,3.12067256,2.2439813
structure_337,-1555.288757,20,Au20,0.5175469640920095,0.7960090673656097,0.4,61,6.1,Au,-1e-08,-1.7e-07,-3.17354416,Au,-0.0,5e-08,-0.58555596,Au,2.28743031,-1.36351019,0.20708286,Au,-3.6e-07,2.688099,0.21285494,Au,-2.28742975,-1.36350919,0.20708146,Au,-2.2874305,1.36351083,0.2070859,Au,3.7e-07,-2.68809929,0.21285669,Au,2.28742995,1.36350981,0.20708447,Au,-2.45389223,3.3e-07,2.46587644,Au,1.31099908,-2.33289829,2.50007467,Au,1.31099923,2.33289806,2.50007431,Au,2.45389223,-1.3e-07,2.46587644,Au,-1.31099913,2.33289819,2.50007454,Au,-1.31099918,-2.33289817,2.50007444,Au,2.45772032,-1.192e-05,-2.04727222,Au,-1.28854165,2.28442068,-2.08311371,Au,-1.28855737,-2.28439839,-2.08311258,Au,-2.45772051,-1.741e-05,-2.04727226,Au,1.28855972,-2.28440625,-2.08311337,Au,1.28853948,2.28441244,-2.08311291
structure_32,-1548.886616,20,Au20,0.7608858373196419,0.7072570377485236,1.0,32,3.2,Au,-3.36554198,-0.0,0.53413071,Au,3.36554198,-0.0,0.53413071,Au,-0.0,-3.36554198,0.53413071,Au,-0.0,3.36554198,0.53413071,Au,3.11825507,1.29541809,2.77774151,Au,-3.11825507,-1.29541809,2.77774151,Au,-1.29541809,3.11825507,2.77774151,Au,1.29541809,-3.11825507,2.77774151,Au,3.11825507,-1.29541809,2.77774151,Au,-3.11825507,1.29541809,2.77774151,Au,-1.29541809,-3.11825507,2.77774151,Au,1.29541809,3.11825507,2.77774151,Au,-3.11825443,1.29551876,-1.70928899,Au,3.11825443,-1.29551876,-1.70928899,Au,-1.29551876,-3.11825443,-1.70928899,Au,1.29551876,3.11825443,-1.70928899,Au,-3.11825443,-1.29551876,-1.70928899,Au,3.11825443,1.29551876,-1.70928899,Au,-1.29551876,3.11825443,-1.70928899,Au,1.29551876,-3.11825443,-1.70928899
structure_138,-1551.688837,20,Au20,0.6530181233112466,0.6812277111378698,1.0,44,4.4,Au,-1.43146834,-1.431446,-4.59e-06,Au,1.43146046,1.43145516,9.9e-07,Au,1.43145364,-1.43147366,3.05e-06,Au,-1.43146436,1.43146327,-1.14e-06,Au,2.84266888,1.584e-05,-1.70763073,Au,-2.8426643,-1.188e-05,-1.70762612,Au,-2.964e-05,2.84266761,-1.70762938,Au,6.115e-05,-2.84266618,-1.70763038,Au,-2.84266385,8.08e-06,1.7076282,Au,2.84266685,-4.26e-06,1.70762937,Au,1.97e-06,2.842668,1.70762958,Au,7.352e-05,-2.84266494,1.70763109,Au,-2.5199175,-2.5198865,2.20456803,Au,2.51988696,2.51988995,2.20456098,Au,2.5198582,-2.5198955,2.20454855,Au,-2.51989569,2.51988561,2.2045543,Au,2.51986395,-2.5199041,-2.20455104,Au,-2.51987975,2.51989876,-2.2045533,Au,-2.51991388,-2.51987939,-2.20456513,Au,2.51990174,2.51988013,-2.20456235
structure_40,-1550.210638,20,Au20,0.7085510732913305,0.8602388192338228,1.0,47,4.7,Au,0.0,0.0,1.2844214,Au,0.0,0.0,-1.2844214,Au,-0.0,0.0,-3.93293748,Au,0.0,0.0,3.93293748,Au,2.25096967,2e-08,-0.0,Au,-2.25096967,-2e-08,-0.0,Au,2e-08,2.27596211,0.0,Au,-2e-08,-2.27596211,0.0,Au,-4.81005009,-0.0,0.0,Au,4.81005009,0.0,0.0,Au,-0.0,-4.86510393,0.0,Au,0.0,4.86510393,0.0,Au,2.24794274,1e-07,-2.59408885,Au,-2.24794274,-1e-07,-2.59408885,Au,1e-07,2.25089599,-2.64175555,Au,-1e-07,-2.25089599,-2.64175555,Au,-2.24794274,-1e-07,2.59408885,Au,2.24794274,1e-07,2.59408885,Au,1e-07,2.25089599,2.64175555,Au,-1e-07,-2.25089599,2.64175555
structure_39,-1550.21064,20,Au20,0.7084787671352915,0.860054330806028,1.0,47,4.7,Au,0.0,-0.0,1.28427564,Au,0.0,-0.0,-1.28427564,Au,-0.0,-0.0,-3.93343025,Au,0.0,-0.0,3.93343023,Au,-2.27617736,-2.506e-05,-0.0,Au,2.27617736,2.506e-05,-0.0,Au,-2.008e-05,-2.25103835,-1e-08,Au,2.008e-05,2.25103835,-1e-08,Au,4.86531487,6e-06,1e-08,Au,-4.86531487,-6e-06,1e-08,Au,7.21e-06,4.81019239,3e-08,Au,-7.21e-06,-4.81019239,3e-08,Au,-2.25053398,8.462e-05,-2.64199468,Au,2.25053398,-8.462e-05,-2.64199468,Au,8.328e-05,-2.24762769,-2.59429906,Au,-8.328e-05,2.24762769,-2.59429906,Au,2.25053399,-8.462e-05,2.64199468,Au,-2.25053399,8.462e-05,2.64199468,Au,8.328e-05,-2.24762771,2.59429905,Au,-8.328e-05,2.24762771,2.59429905
structure_597,-1553.700014,20,Au20,0.5750435341308704,0.7467105997511022,0.65,55,5.5,Au,-0.0,-7e-08,-2.41289331,Au,0.0,7e-08,2.41289331,Au,-0.0,3.53354106,-2.1e-07,Au,0.0,-3.53354106,3.3e-07,Au,-3.95758643,-0.0,0.0,Au,3.95758643,-0.0,0.0,Au,1.31817684,-0.0,-0.0,Au,-1.31817684,-0.0,-0.0,Au,-2.6847642,-9e-08,-2.27214877,Au,2.6847642,-9e-08,-2.27214877,Au,2.68476422,9e-08,2.27214878,Au,-2.68476422,9e-08,2.27214878,Au,-1.32687448,-2.18707805,1.79364091,Au,1.32687467,2.18707783,1.79364107,Au,1.32687471,-2.18707778,-1.79364111,Au,-1.32687452,2.18707801,-1.79364094,Au,1.32687452,2.18707801,-1.79364094,Au,-1.32687471,-2.18707778,-1.79364111,Au,-1.32687467,2.18707783,1.79364107,Au,1.32687448,-2.18707805,1.79364091
structure_816,-1555.4697,20,Au20,0.5066593971810885,0.29347963344151007,0.95,55,5.5,Au,0.0,-0.0,1.96244847,Au,0.0,0.0,-0.74361602,Au,2.60457101,-0.23064595,1.29742879,Au,-1.10254705,2.37095689,1.2974299,Au,-1.50206827,-2.14028304,1.29742946,Au,-2.60457101,0.23064595,1.29742879,Au,1.10254705,-2.37095689,1.2974299,Au,1.50206827,2.14028304,1.29742946,Au,-3.35933956,2.35757389,-0.06183803,Au,-0.36204542,-4.08806877,-0.06184231,Au,3.72137874,1.73048662,-0.0618357,Au,3.35933956,-2.35757389,-0.06183803,Au,0.36204542,4.08806877,-0.06184231,Au,-3.72137874,-1.73048662,-0.0618357,Au,1.51175623,2.15411959,-1.43872928,Au,-2.62140105,0.23214887,-1.43872922,Au,1.1096517,-2.38627719,-1.43872982,Au,-1.51175623,-2.15411959,-1.43872928,Au,2.62140105,-0.23214887,-1.43872922,Au,-1.1096517,2.38627719,-1.43872982
structure_901,-1552.016813,20,Au20,0.6349628962264418,1.0,0.6,48,4.8,Au,-1.54637364,-1.54637364,-1.54637364,Au,1.54637364,1.54637364,-1.54637364,Au,1.54637364,-1.54637364,1.54637364,Au,-1.54637364,1.54637364,1.54637364,Au,0.94590915,0.94590915,0.94590915,Au,-0.94590915,-0.94590915,0.94590915,Au,-0.94590915,0.94590915,-0.94590915,Au,0.94590915,-0.94590915,-0.94590915,Au,-5.76344067,-0.0,-0.0,Au,5.76344067,0.0,0.0,Au,0.0,-5.76344067,0.0,Au,-0.0,5.76344067,0.0,Au,0.0,-0.0,-5.76344067,Au,0.0,0.0,5.76344067,Au,-3.188899,-0.0,0.0,Au,3.188899,0.0,0.0,Au,0.0,-3.188899,0.0,Au,-0.0,3.188899,-0.0,Au,0.0,-0.0,-3.188899,Au,0.0,-0.0,3.188899
structure_2,-1549.729217,20,Au20,0.720705591637866,0.8035370091629017,1.0,40,4.0,Au,4.07272589,-0.00211158,-1.31636029,Au,-4.07272589,0.00211158,-1.31636029,Au,-0.00231751,4.11817623,-1.29722086,Au,0.00231751,-4.11817623,-1.29722086,Au,-4.11792229,0.00209361,1.29745972,Au,4.11792229,-0.00209361,1.29745972,Au,0.00241444,-4.07327161,1.31659883,Au,-0.00241444,4.07327161,1.31659883,Au,-1.81205472,0.00035345,-2.63464312,Au,1.81205472,-0.00035345,-2.63464312,Au,-0.00014284,-1.90550494,-2.6986215,Au,0.00014284,1.90550494,-2.6986215,Au,1.8453623,-0.00019099,0.03621126,Au,-1.8453623,0.00019099,0.03621126,Au,0.00021575,1.84584349,-0.03597961,Au,-0.00021575,-1.8458435,-0.03597961,Au,1.90538579,-0.00023963,2.69867229,Au,-1.90538579,0.00023964,2.69867229,Au,0.00039068,1.81188527,2.63388328,Au,-0.00039068,-1.81188527,2.63388328
structure_958,-1555.942367,20,Au20,0.477410680789996,0.3426394119114818,0.75,54,5.4,Au,0.0,-0.0,-4.08774808,Au,0.0,-0.0,4.08768759,Au,-2.04000272,-4.365e-05,5.829e-05,Au,1.38279755,-2.61808082,0.00034638,Au,1.38283386,2.61814011,-0.00027891,Au,2.04000272,4.365e-05,5.829e-05,Au,-1.38279754,2.61808082,0.00034639,Au,-1.38283386,-2.61814011,-0.00027892,Au,1.38320276,1.30876067,2.26714401,Au,-1.38238771,1.30946964,2.26781723,Au,-0.00092583,-3.53983413,2.04382944,Au,-1.38320276,-1.30876066,2.26714402,Au,1.38238771,-1.30946964,2.26781724,Au,0.00092583,3.53983412,2.04382943,Au,-0.00093405,3.53994656,-2.04382461,Au,1.38317624,-1.30873206,-2.26721359,Au,-1.38250484,-1.30949656,-2.267848,Au,0.00093405,-3.53994656,-2.04382461,Au,-1.38317624,1.30873207,-2.26721359,Au,1.38250484,1.30949655,-2.267848
structure_638,-1555.922577,20,Au20,0.4780901865694647,0.344351769077747,0.75,54,5.4,Au,-5.032e-05,4.42e-06,-4.08811859,Au,5.029e-05,-3.41e-06,4.08812675,Au,-2.02753782,-0.24343881,3e-05,Au,1.7173896,-2.44338641,-6.081e-05,Au,1.04807786,2.75213127,-4.212e-05,Au,2.02753904,0.24343877,-4.302e-05,Au,-1.71739014,2.4433859,-2.7e-05,Au,-1.04807691,-2.75213051,4.96e-05,Au,-0.42988657,3.51195825,-2.03920005,Au,-1.21784689,-1.46479682,-2.27339715,Au,1.5305195,-1.1330831,-2.26281968,Au,0.4298353,-3.51193786,-2.03920673,Au,1.21779722,1.46475934,-2.27348275,Au,-1.53058016,1.1330935,-2.26280602,Au,0.42985929,-3.5119617,2.03923532,Au,1.21787907,1.46482708,2.27336079,Au,-1.53054825,1.13304358,2.26286369,Au,-0.42980859,3.51194069,2.03924177,Au,-1.21782991,-1.46478988,2.2734466,Au,1.53060837,-1.1330543,2.26284939
structure_573,-1553.710575,20,Au20,0.559150236948414,0.6317858195399441,0.75,59,5.9,Au,0.0,0.0,-4.03004325,Au,0.0,-0.0,4.03004324,Au,-0.0,-3.91387118,-0.0,Au,-0.0,3.91387118,-1e-08,Au,-0.0,-1.30145317,0.0,Au,-0.0,1.30145317,1e-08,Au,2.32810702,-0.0,-0.0,Au,-2.32810702,-0.0,-0.0,Au,2.2697787,-2.6079261,0.0,Au,-2.2697787,2.6079261,0.0,Au,-2.2697787,-2.6079261,0.0,Au,2.2697787,2.6079261,0.0,Au,-1.42336302,1.33230516,2.23635585,Au,1.42336302,-1.33230516,2.23635585,Au,1.42336301,1.33230516,-2.23635585,Au,-1.42336301,-1.33230516,-2.23635585,Au,1.42336301,-1.33230516,-2.23635585,Au,-1.42336301,1.33230516,-2.23635585,Au,-1.42336302,-1.33230516,2.23635585,Au,1.42336302,1.33230516,2.23635585
structure_301,-1551.841099,20,Au20,0.625247897062875,0.8656942043117792,0.6,40,4.0,Au,-4.642e-05,-1.88458879,-1.32560284,Au,6.261e-05,1.88458963,-1.32560222,Au,-1.87149214,1.17e-06,-1.29669267,Au,1.87149064,-1.075e-05,-1.29669261,Au,-1.79709903,-1.82809708,0.58363328,Au,1.79709714,1.8280992,0.58363375,Au,-1.7971201,1.82810244,0.58368494,Au,1.79711916,-1.82810335,0.58368698,Au,-1.29265032,3.13327688,2.80144986,Au,1.29266941,-3.13326811,2.80144752,Au,-1.29264306,-3.13329772,2.80146189,Au,1.29263922,3.13329757,2.80146127,Au,-2.46802485,2.45602991,-1.91176957,Au,2.4680173,-2.45602385,-1.9117666,Au,-2.46799142,-2.45602971,-1.91175953,Au,2.46798677,2.4560306,-1.91175871,Au,-3.11465167,-1.29276745,2.78868195,Au,3.11464825,1.29278186,2.78868158,Au,-3.11463146,1.29278402,2.78866759,Au,3.11461994,-1.29280647,2.7886657
structure_6,-1551.374442,20,Au20,0.6377302662571003,0.9474937873924671,0.6,44,4.4,Au,3.55259088,0.0,2.19486758,Au,-3.55259088,0.0,2.19486758,Au,0.0,3.55259087,2.19486758,Au,0.0,-3.55259087,2.19486758,Au,4.14010872,0.0,-1.55727139,Au,-4.14010872,0.0,-1.55727139,Au,0.0,4.14010873,-1.55727139,Au,0.0,-4.14010873,-1.55727139,Au,-1.83604874,0.0,-2.72473603,Au,1.83604874,0.0,-2.72473603,Au,0.0,-1.83604871,-2.72473599,Au,0.0,1.83604871,-2.72473599,Au,-1.99783173,0.0,-0.04995147,Au,1.99783173,0.0,-0.04995147,Au,0.0,-1.99783176,-0.04995141,Au,0.0,1.99783176,-0.04995141,Au,1.31927067,1.31927067,2.13709127,Au,-1.31927067,-1.31927067,2.13709127,Au,-1.31927067,1.31927067,2.13709127,Au,1.31927067,-1.31927067,2.13709127
structure_4,-1551.374441,20,Au20,0.6376018778242571,0.9471794830456072,0.6,44,4.4,Au,4.14046789,0.0,1.55719021,Au,-4.14046789,-0.0,1.55719021,Au,0.0,4.14046789,1.55719021,Au,-0.0,-4.14046789,1.55719021,Au,-1.83604901,0.0,2.72433894,Au,1.83604901,0.0,2.72433894,Au,0.0,-1.83604901,2.72433894,Au,0.0,1.83604901,2.72433894,Au,3.55257712,0.0,-2.19502835,Au,-3.55257712,-0.0,-2.19502835,Au,0.0,3.55257712,-2.19502835,Au,0.0,-3.55257712,-2.19502835,Au,1.99840771,0.0,0.05002162,Au,-1.99840771,0.0,0.05002162,Au,0.0,1.99840771,0.05002162,Au,0.0,-1.99840771,0.05002162,Au,-1.31918808,-1.31918808,-2.13652242,Au,1.31918808,1.31918808,-2.13652242,Au,1.31918808,-1.31918808,-2.13652242,Au,-1.31918808,1.31918808,-2.13652242
structure_15,-1551.37442,20,Au20,0.637547333283313,0.9470046013439847,0.6,44,4.4,Au,1.86570228,0.0,-2.13778945,Au,-1.86570228,-0.0,-2.13778945,Au,0.0,1.86570228,-2.13778945,Au,-0.0,-1.86570228,-2.13778945,Au,2.92717239,2.92717239,1.55625424,Au,-2.92717239,-2.92717239,1.55625424,Au,-2.92717239,2.92717239,1.55625424,Au,2.92717239,-2.92717239,1.55625424,Au,-1.41222621,-1.41222621,0.04940476,Au,1.41222621,1.41222621,0.04940476,Au,1.41222621,-1.41222621,0.04940476,Au,-1.41222621,1.41222621,0.04940476,Au,1.29831503,1.29831503,2.72465732,Au,-1.29831503,-1.29831503,2.72465732,Au,-1.29831503,1.29831503,2.72465731,Au,1.29831503,-1.29831503,2.72465731,Au,2.51247973,2.51247973,-2.19252686,Au,-2.51247973,-2.51247973,-2.19252686,Au,-2.51247973,2.51247973,-2.19252686,Au,2.51247973,-2.51247973,-2.19252686
structure_17,-1551.374404,20,Au20,0.6374924793996709,0.9468520871144321,0.6,44,4.4,Au,-1.86592963,-0.0,2.13815612,Au,1.86592963,0.0,2.13815612,Au,-0.0,-1.86592963,2.13815612,Au,0.0,1.86592963,2.13815612,Au,-2.92719461,-2.92719461,-1.55564753,Au,2.92719461,2.92719461,-1.55564753,Au,2.92719461,-2.92719461,-1.55564753,Au,-2.92719461,2.92719461,-1.55564753,Au,1.41196722,1.41196722,-0.049338,Au,-1.41196722,-1.41196722,-0.049338,Au,-1.41196722,1.41196722,-0.049338,Au,1.41196723,-1.41196723,-0.049338,Au,-1.29833056,-1.29833056,-2.72476394,Au,1.29833056,1.29833056,-2.72476394,Au,1.29833056,-1.29833056,-2.72476393,Au,-1.29833056,1.29833056,-2.72476393,Au,-2.51235097,-2.51235097,2.19159334,Au,2.51235097,2.51235097,2.19159334,Au,2.51235097,-2.51235097,2.19159334,Au,-2.51235097,2.51235097,2.19159334
structure_942,-1550.003267,20,Au20,0.6872278222712183,0.8768797080967874,0.85,43,4.3,Au,-0.0168624,-1.81e-06,1.31508062,Au,0.0168624,1.81e-06,-1.31508062,Au,-3.62924973,-8.3e-07,3.20695943,Au,1.73178199,-2.93547088,3.20991923,Au,1.73178263,2.93547041,3.20991821,Au,-1.73178199,2.93547088,-3.20991923,Au,3.62924973,8.3e-07,-3.20695943,Au,-1.73178264,-2.93547041,-3.20991821,Au,2.26934391,1.34658916,1.22011535,Au,-2.31500054,1.3322825,1.39123055,Au,-0.03134177,-2.63108178,1.31846581,Au,0.0313466,-2.63108358,-1.31847046,Au,-2.26934301,1.34658934,-1.22011509,Au,2.31500715,1.3322813,-1.39123988,Au,-2.26934391,-1.34658916,-1.22011535,Au,2.31500054,-1.3322825,-1.39123055,Au,0.03134177,2.63108178,-1.31846581,Au,-0.0313466,2.63108358,1.31847046,Au,2.26934301,-1.34658934,1.22011509,Au,-2.31500715,-1.3322813,1.39123988
structure_577,-1553.700013,20,Au20,0.5450835959513346,0.746813509743988,0.55,55,5.5,Au,-0.0,7.11e-06,3.53336291,Au,-0.0,6e-07,-3.53336286,Au,0.0,-2.41295932,8.2e-07,Au,0.0,2.41295965,-7.9e-07,Au,3.95758788,4e-08,0.0,Au,-3.95758788,4e-08,0.0,Au,-1.31810955,-2.7e-07,0.0,Au,1.31810955,-2.7e-07,0.0,Au,-2.68482124,-2.27228481,1.11e-06,Au,2.68482277,2.27228546,-1.08e-06,Au,2.68482124,-2.27228481,1.11e-06,Au,-2.68482277,2.27228546,-1.08e-06,Au,1.32682177,-1.79380632,2.18710332,Au,-1.32681696,1.79380212,2.18710873,Au,-1.3268195,-1.79380432,-2.18710608,Au,1.32681919,1.79380408,-2.18710604,Au,-1.32681919,1.79380408,-2.18710604,Au,1.3268195,-1.79380432,-2.18710608,Au,1.32681696,1.79380212,2.18710873,Au,-1.32682177,-1.79380632,2.18710332
structure_575,-1553.700014,20,Au20,0.545008194379546,0.7466224077058244,0.55,55,5.5,Au,0.0,2.089e-05,3.53339188,Au,-0.0,-2.093e-05,-3.53339177,Au,-0.0,-2.4126502,5.45e-06,Au,0.0,2.41265019,-5.14e-06,Au,1.31816104,0.0,5e-08,Au,-1.31816104,0.0,5e-08,Au,3.95761619,-0.0,2e-08,Au,-3.95761619,-0.0,2e-08,Au,2.68482363,-2.27216746,7.12e-06,Au,-2.68482362,2.27216746,-6.98e-06,Au,-2.68482363,-2.27216746,7.12e-06,Au,2.68482362,2.27216746,-6.98e-06,Au,-1.3269972,1.79358546,-2.18706647,Au,1.32698289,-1.79357271,-2.1870841,Au,1.32698296,1.7935729,2.18708387,Au,-1.32699725,-1.79358563,2.18706627,Au,1.32699725,-1.79358563,2.18706627,Au,-1.32698296,1.7935729,2.18708387,Au,-1.32698289,-1.79357271,-2.1870841,Au,1.3269972,1.79358546,-2.18706647
structure_275,-1555.438587,20,Au20,0.4787133367009299,0.4830259372714548,0.65,67,6.7,Au,0.0,0.0,2.34967676,Au,-0.0,-0.0,-2.34950331,Au,2.66328538,-0.0,-2.18782329,Au,-2.66328538,-0.0,-2.18782329,Au,-1.27250244,0.0,-0.00015154,Au,1.27250244,0.0,-0.00015154,Au,2.66345475,0.0,2.1875379,Au,-2.66345475,0.0,2.1875379,Au,3.48017784,-1.3897025,-0.0001781,Au,-3.48017784,1.3897025,-0.0001781,Au,3.48017784,1.3897025,-0.0001781,Au,-3.48017784,-1.3897025,-0.0001781,Au,-1.31619574,2.23635553,-1.37732794,Au,1.31619574,-2.23635553,-1.37732794,Au,-1.31619574,-2.23635553,-1.37732794,Au,1.31619574,2.23635553,-1.37732794,Au,-1.31622587,2.23587867,1.37768115,Au,1.31622587,-2.23587867,1.37768115,Au,-1.31622587,-2.23587867,1.37768115,Au,1.31622587,2.23587867,1.37768115
structure_866,-1545.254021,20,Au20,0.8659166231081334,0.98038093602645,1.0,24,2.4,Au,-2.53736852,-2.55471824,-2.53873208,Au,2.5538997,2.53509729,-2.53547942,Au,2.52216204,-2.52024689,2.5198481,Au,-2.53788454,2.53891253,2.55490847,Au,-2.5538997,-2.53509729,2.53547942,Au,2.53736852,2.55471824,2.53873208,Au,-2.52216205,2.52024689,-2.5198481,Au,2.53788454,-2.53891253,-2.55490847,Au,-0.00027581,2.77541601,2.77574002,Au,-0.014383,-2.75370126,2.75401426,Au,0.014383,2.75370123,-2.75401425,Au,0.00027581,-2.77541598,-2.77574004,Au,2.76027297,0.01557632,2.75864369,Au,2.77873532,-0.00174985,-2.77684599,Au,-2.77873534,0.00174985,2.77684601,Au,-2.76027294,-0.01557633,-2.75864371,Au,2.77789021,2.7757158,0.00150363,Au,-2.76004851,2.75815945,0.01585154,Au,2.76004853,-2.75815943,-0.01585154,Au,-2.77789022,-2.77571582,-0.00150363
structure_576,-1553.699996,20,Au20,0.5446827798313145,0.7457866034941136,0.55,55,5.5,Au,-0.0,-8.9e-06,-3.53646616,Au,0.0,-4.863e-05,3.53646628,Au,0.0,2.41279398,5.05e-06,Au,0.0,-2.41279624,-4.16e-06,Au,-3.9577074,1.91e-06,2.4e-07,Au,3.9577074,1.91e-06,2.4e-07,Au,1.3180604,-5.6e-07,-2e-08,Au,-1.3180604,-5.6e-07,-2e-08,Au,2.68479204,-2.27212177,-6.76e-06,Au,-2.68478005,2.2721204,6.62e-06,Au,-2.68479204,-2.27212177,-6.76e-06,Au,2.68478005,2.27212039,6.62e-06,Au,-1.32692346,-1.79126047,-2.18672578,Au,1.32692892,1.79126301,-2.18672331,Au,1.32690969,-1.7912491,2.18674289,Au,-1.32694305,1.79127649,2.18670562,Au,1.32694305,1.79127649,2.18670562,Au,-1.32690969,-1.7912491,2.18674289,Au,-1.32692892,1.79126301,-2.18672331,Au,1.32692346,-1.79126047,-2.18672578
