structure_id,energy,n_atoms,cluster_type,neatness_score,compactness,symmetry_score,n_bonds,avg_coordination,atom_1_element,atom_1_x,atom_1_y,atom_1_z,atom_2_element,atom_2_x,atom_2_y,atom_2_z,atom_3_element,atom_3_x,atom_3_y,atom_3_z,atom_4_element,atom_4_x,atom_4_y,atom_4_z,atom_5_element,atom_5_x,atom_5_y,atom_5_z,atom_6_element,atom_6_x,atom_6_y,atom_6_z,atom_7_element,atom_7_x,atom_7_y,atom_7_z,atom_8_element,atom_8_x,atom_8_y,atom_8_z,atom_9_element,atom_9_x,atom_9_y,atom_9_z,atom_10_element,atom_10_x,atom_10_y,atom_10_z,atom_11_element,atom_11_x,atom_11_y,atom_11_z,atom_12_element,atom_12_x,atom_12_y,atom_12_z,atom_13_element,atom_13_x,atom_13_y,atom_13_z,atom_14_element,atom_14_x,atom_14_y,atom_14_z,atom_15_element,atom_15_x,atom_15_y,atom_15_z,atom_16_element,atom_16_x,atom_16_y,atom_16_z,atom_17_element,atom_17_x,atom_17_y,atom_17_z,atom_18_element,atom_18_x,atom_18_y,atom_18_z,atom_19_element,atom_19_x,atom_19_y,atom_19_z,atom_20_element,atom_20_x,atom_20_y,atom_20_z
structure_959,-1555.942366,20,Au20,0.5523301708983148,0.3424458864752788,1.0,54,5.4,Au,-0.0,-0.0,-2.0396393,Au,0.0,0.0,2.0396393,Au,-4.08807799,-0.0,0.0,Au,2.04403786,-3.54037632,-2e-07,Au,2.04403786,3.54037632,2e-07,Au,4.088078,0.0,-0.0,Au,-2.04403786,3.54037632,-2e-07,Au,-2.04403786,-3.54037632,2e-07,Au,-2.26776005,-1.30912459,-1.38253953,Au,2.26761009,-1.30938306,-1.38253868,Au,0.00014888,2.61849784,-1.38253729,Au,2.26776005,1.3091246,-1.38253953,Au,-2.26761009,1.30938306,-1.38253868,Au,-0.00014888,-2.61849784,-1.38253729,Au,0.00014888,-2.61849784,1.38253729,Au,-2.26776005,1.30912459,1.38253953,Au,2.26761009,1.30938306,1.38253868,Au,-0.00014888,2.61849784,1.38253729,Au,2.26776005,-1.3091246,1.38253953,Au,-2.26761009,-1.30938306,1.38253868
structure_315,-1555.942373,20,Au20,0.5523247326206682,0.3424508483328882,1.0,54,5.4,Au,0.0,0.0,2.03818676,Au,-0.0,-0.0,-2.03818676,Au,-0.0,-4.08766333,-0.0,Au,3.54002023,2.04383172,-0.0,Au,-3.54002023,2.04383172,0.0,Au,0.0,4.08766333,-0.0,Au,-3.54002023,-2.04383172,0.0,Au,3.54002023,-2.04383172,0.0,Au,-2.618308,-0.0,-1.38274274,Au,1.30915357,-2.26752122,-1.38274233,Au,1.30915357,2.26752122,-1.38274233,Au,2.618308,-0.0,-1.38274274,Au,-1.30915357,2.26752122,-1.38274233,Au,-1.30915357,-2.26752122,-1.38274233,Au,1.30915357,-2.26752122,1.38274233,Au,-2.618308,-0.0,1.38274274,Au,1.30915357,2.26752122,1.38274233,Au,-1.30915357,2.26752122,1.38274233,Au,2.618308,-0.0,1.38274274,Au,-1.30915357,-2.26752122,1.38274233
structure_138,-1551.688837,20,Au20,0.6530181233112466,0.6812277111378698,1.0,44,4.4,Au,-1.43146834,-1.431446,-4.59e-06,Au,1.43146046,1.43145516,9.9e-07,Au,1.43145364,-1.43147366,3.05e-06,Au,-1.43146436,1.43146327,-1.14e-06,Au,2.84266888,1.584e-05,-1.70763073,Au,-2.8426643,-1.188e-05,-1.70762612,Au,-2.964e-05,2.84266761,-1.70762938,Au,6.115e-05,-2.84266618,-1.70763038,Au,-2.84266385,8.08e-06,1.7076282,Au,2.84266685,-4.26e-06,1.70762937,Au,1.97e-06,2.842668,1.70762958,Au,7.352e-05,-2.84266494,1.70763109,Au,-2.5199175,-2.5198865,2.20456803,Au,2.51988696,2.51988995,2.20456098,Au,2.5198582,-2.5198955,2.20454855,Au,-2.51989569,2.51988561,2.2045543,Au,2.51986395,-2.5199041,-2.20455104,Au,-2.51987975,2.51989876,-2.2045533,Au,-2.51991388,-2.51987939,-2.20456513,Au,2.51990174,2.51988013,-2.20456235
structure_942,-1550.003267,20,Au20,0.6872278222712183,0.8768797080967874,0.85,43,4.3,Au,-0.0168624,-1.81e-06,1.31508062,Au,0.0168624,1.81e-06,-1.31508062,Au,-3.62924973,-8.3e-07,3.20695943,Au,1.73178199,-2.93547088,3.20991923,Au,1.73178263,2.93547041,3.20991821,Au,-1.73178199,2.93547088,-3.20991923,Au,3.62924973,8.3e-07,-3.20695943,Au,-1.73178264,-2.93547041,-3.20991821,Au,2.26934391,1.34658916,1.22011535,Au,-2.31500054,1.3322825,1.39123055,Au,-0.03134177,-2.63108178,1.31846581,Au,0.0313466,-2.63108358,-1.31847046,Au,-2.26934301,1.34658934,-1.22011509,Au,2.31500715,1.3322813,-1.39123988,Au,-2.26934391,-1.34658916,-1.22011535,Au,2.31500054,-1.3322825,-1.39123055,Au,0.03134177,2.63108178,-1.31846581,Au,-0.0313466,2.63108358,1.31847046,Au,2.26934301,-1.34658934,1.22011509,Au,-2.31500715,-1.3322813,1.39123988
structure_901,-1552.016813,20,Au20,0.6349628962264418,1.0,0.6,48,4.8,Au,-1.54637364,-1.54637364,-1.54637364,Au,1.54637364,1.54637364,-1.54637364,Au,1.54637364,-1.54637364,1.54637364,Au,-1.54637364,1.54637364,1.54637364,Au,0.94590915,0.94590915,0.94590915,Au,-0.94590915,-0.94590915,0.94590915,Au,-0.94590915,0.94590915,-0.94590915,Au,0.94590915,-0.94590915,-0.94590915,Au,-5.76344067,-0.0,-0.0,Au,5.76344067,0.0,0.0,Au,0.0,-5.76344067,0.0,Au,-0.0,5.76344067,0.0,Au,0.0,-0.0,-5.76344067,Au,0.0,0.0,5.76344067,Au,-3.188899,-0.0,0.0,Au,3.188899,0.0,0.0,Au,0.0,-3.188899,0.0,Au,-0.0,3.188899,-0.0,Au,0.0,-0.0,-3.188899,Au,0.0,-0.0,3.188899
structure_13,-1554.128204,20,Au20,0.5783854287117192,0.8156760421051079,0.5,52,5.2,Au,1.9408805,-2.4e-07,1.3317497,Au,-1.9408805,3e-07,1.3317497,Au,-2.7e-07,1.9408805,1.3317497,Au,2.8e-07,-1.9408805,1.3317497,Au,-3.1748714,-4e-08,-1.14578504,Au,3.1748714,4e-08,-1.14578504,Au,-3e-08,-3.1748714,-1.14578504,Au,3e-08,3.1748714,-1.14578504,Au,2.32472945,2.32472944,2.46943411,Au,-2.32472946,-2.32472947,2.46943414,Au,-2.32472923,2.32472923,2.46943381,Au,2.32472924,-2.32472925,2.46943383,Au,1.31934058,1.31934058,-2.50651827,Au,-1.31934058,-1.31934058,-2.50651827,Au,-1.31934057,1.31934057,-2.5065183,Au,1.31934057,-1.31934057,-2.5065183,Au,-2.21834753,-2.21834753,-0.14888047,Au,2.21834753,2.21834752,-0.14888045,Au,2.2183475,-2.21834751,-0.14888024,Au,-2.2183475,2.2183475,-0.14888022
structure_331,-1555.507573,20,Au20,0.5421564957662015,0.7733974195121646,0.44999999999999996,58,5.8,Au,-0.0,0.0,2.98854363,Au,-0.0,-0.0,-1.03092642,Au,2.2687201,-1.2916642,2.13752488,Au,3e-08,2.56327833,2.22782685,Au,-2.26872007,-1.29166422,2.13752488,Au,-2.2687201,1.2916642,2.13752488,Au,-3e-08,-2.56327833,2.22782685,Au,2.26872007,1.29166422,2.13752488,Au,1.93444157,-1.29543541,-2.40490641,Au,-1e-08,3.03955061,-2.31879413,Au,-1.93444158,-1.29543539,-2.40490642,Au,-1.93444157,1.29543541,-2.40490641,Au,1e-08,-3.03955061,-2.31879413,Au,1.93444158,1.29543539,-2.40490642,Au,-2.57784632,0.0,-0.17564347,Au,1.32050187,-2.38552757,-0.08871739,Au,1.32050186,2.38552757,-0.08871738,Au,2.57784632,-0.0,-0.17564347,Au,-1.32050187,2.38552757,-0.08871739,Au,-1.32050186,-2.38552757,-0.08871738
structure_950,-1555.845105,20,Au20,0.5326197457564633,0.8922689231030664,0.35,67,6.7,Au,-1e-08,-1e-08,-0.34250054,Au,3e-08,-2e-08,-2.97907965,Au,-2.28381435,1.31857881,-2.03776888,Au,-1.419e-05,-2.63712933,-2.03776866,Au,2.28382856,1.31855416,-2.03776889,Au,2.1768099,-1.25676597,-2.01591734,Au,-1.545e-05,2.51355511,-2.01591726,Au,-2.17679445,-1.25679279,-2.01591732,Au,1.31879839,-0.7614089,2.34490116,Au,2.5e-07,1.52281738,2.34490117,Au,-1.31879864,-0.76140847,2.34490116,Au,-2.67265524,1.54305772,2.35451591,Au,3.7e-07,-3.08611624,2.3545162,Au,2.67265487,1.54305837,2.35451591,Au,2.71950615,0.00010489,0.23072912,Au,-1.35984392,2.35510898,0.23072881,Au,-1.35966229,-2.35521378,0.23072856,Au,1.35966193,-2.3552148,0.23073322,Au,-2.71950687,0.00010569,0.23073383,Au,1.35984495,2.35510919,0.23073347
structure_947,-1555.845086,20,Au20,0.5325956511964589,0.8922181164854626,0.35,67,6.7,Au,2.3e-07,0.00115351,0.21101773,Au,5e-07,-0.00148804,2.8478092,Au,-2.28515284,1.31800119,1.90778115,Au,1.401e-05,-2.63641618,1.90735823,Au,2.28510352,1.318061,1.90778118,Au,2.17750292,-1.25734646,1.88451018,Au,5.27e-05,2.51039709,1.88694098,Au,-2.17751977,-1.25730285,1.88450715,Au,-2.6711246,1.54458494,-2.48503872,Au,-1.91e-06,-3.08714963,-2.48581395,Au,2.67112294,1.54458321,-2.48503112,Au,1.31879733,-0.76188502,-2.47626612,Au,1.73e-06,1.52206834,-2.47265674,Au,-1.31879655,-0.76188761,-2.47626871,Au,-2.71885683,0.00072456,-0.36183186,Au,1.3591265,-2.35488918,-0.36201018,Au,1.36026835,2.35647539,-0.35968539,Au,-1.36026947,2.3564775,-0.35969205,Au,2.7188578,0.00072862,-0.36184799,Au,-1.35912656,-2.35489036,-0.36201649
structure_68,-1547.669236,20,Au20,0.7332908990307787,0.8820949407205222,1.0,39,3.9,Au,-0.0,0.0,4.0708854,Au,0.0,-0.0,-4.07088543,Au,0.0,-0.0,-1.2897558,Au,0.0,0.0,1.28975575,Au,4.35200223,0.0,1.30702215,Au,-4.35200224,-0.0,1.30702215,Au,0.0,4.35200223,1.30702215,Au,-0.0,-4.35200223,1.30702215,Au,-4.3520022,-0.0,-1.30702211,Au,4.3520022,0.0,-1.30702212,Au,-0.0,4.3520022,-1.30702212,Au,-0.0,-4.3520022,-1.30702211,Au,-2.17800319,-0.0,-2.67533974,Au,2.17800319,0.0,-2.67533974,Au,-0.0,-2.17800319,-2.67533974,Au,0.0,2.17800319,-2.67533974,Au,2.17800319,1e-08,2.67533972,Au,-2.17800319,-1e-08,2.67533972,Au,-1e-08,-2.17800319,2.67533972,Au,1e-08,2.17800319,2.67533972
structure_6,-1551.374442,20,Au20,0.6377302662571003,0.9474937873924671,0.6,44,4.4,Au,3.55259088,0.0,2.19486758,Au,-3.55259088,0.0,2.19486758,Au,0.0,3.55259087,2.19486758,Au,0.0,-3.55259087,2.19486758,Au,4.14010872,0.0,-1.55727139,Au,-4.14010872,0.0,-1.55727139,Au,0.0,4.14010873,-1.55727139,Au,0.0,-4.14010873,-1.55727139,Au,-1.83604874,0.0,-2.72473603,Au,1.83604874,0.0,-2.72473603,Au,0.0,-1.83604871,-2.72473599,Au,0.0,1.83604871,-2.72473599,Au,-1.99783173,0.0,-0.04995147,Au,1.99783173,0.0,-0.04995147,Au,0.0,-1.99783176,-0.04995141,Au,0.0,1.99783176,-0.04995141,Au,1.31927067,1.31927067,2.13709127,Au,-1.31927067,-1.31927067,2.13709127,Au,-1.31927067,1.31927067,2.13709127,Au,1.31927067,-1.31927067,2.13709127
structure_4,-1551.374441,20,Au20,0.6376018778242571,0.9471794830456072,0.6,44,4.4,Au,4.14046789,0.0,1.55719021,Au,-4.14046789,-0.0,1.55719021,Au,0.0,4.14046789,1.55719021,Au,-0.0,-4.14046789,1.55719021,Au,-1.83604901,0.0,2.72433894,Au,1.83604901,0.0,2.72433894,Au,0.0,-1.83604901,2.72433894,Au,0.0,1.83604901,2.72433894,Au,3.55257712,0.0,-2.19502835,Au,-3.55257712,-0.0,-2.19502835,Au,0.0,3.55257712,-2.19502835,Au,0.0,-3.55257712,-2.19502835,Au,1.99840771,0.0,0.05002162,Au,-1.99840771,0.0,0.05002162,Au,0.0,1.99840771,0.05002162,Au,0.0,-1.99840771,0.05002162,Au,-1.31918808,-1.31918808,-2.13652242,Au,1.31918808,1.31918808,-2.13652242,Au,1.31918808,-1.31918808,-2.13652242,Au,-1.31918808,1.31918808,-2.13652242
structure_15,-1551.37442,20,Au20,0.637547333283313,0.9470046013439847,0.6,44,4.4,Au,1.86570228,0.0,-2.13778945,Au,-1.86570228,-0.0,-2.13778945,Au,0.0,1.86570228,-2.13778945,Au,-0.0,-1.86570228,-2.13778945,Au,2.92717239,2.92717239,1.55625424,Au,-2.92717239,-2.92717239,1.55625424,Au,-2.92717239,2.92717239,1.55625424,Au,2.92717239,-2.92717239,1.55625424,Au,-1.41222621,-1.41222621,0.04940476,Au,1.41222621,1.41222621,0.04940476,Au,1.41222621,-1.41222621,0.04940476,Au,-1.41222621,1.41222621,0.04940476,Au,1.29831503,1.29831503,2.72465732,Au,-1.29831503,-1.29831503,2.72465732,Au,-1.29831503,1.29831503,2.72465731,Au,1.29831503,-1.29831503,2.72465731,Au,2.51247973,2.51247973,-2.19252686,Au,-2.51247973,-2.51247973,-2.19252686,Au,-2.51247973,2.51247973,-2.19252686,Au,2.51247973,-2.51247973,-2.19252686
structure_17,-1551.374404,20,Au20,0.6374924793996709,0.9468520871144321,0.6,44,4.4,Au,-1.86592963,-0.0,2.13815612,Au,1.86592963,0.0,2.13815612,Au,-0.0,-1.86592963,2.13815612,Au,0.0,1.86592963,2.13815612,Au,-2.92719461,-2.92719461,-1.55564753,Au,2.92719461,2.92719461,-1.55564753,Au,2.92719461,-2.92719461,-1.55564753,Au,-2.92719461,2.92719461,-1.55564753,Au,1.41196722,1.41196722,-0.049338,Au,-1.41196722,-1.41196722,-0.049338,Au,-1.41196722,1.41196722,-0.049338,Au,1.41196723,-1.41196723,-0.049338,Au,-1.29833056,-1.29833056,-2.72476394,Au,1.29833056,1.29833056,-2.72476394,Au,1.29833056,-1.29833056,-2.72476393,Au,-1.29833056,1.29833056,-2.72476393,Au,-2.51235097,-2.51235097,2.19159334,Au,2.51235097,2.51235097,2.19159334,Au,2.51235097,-2.51235097,2.19159334,Au,-2.51235097,2.51235097,2.19159334
structure_301,-1551.841099,20,Au20,0.625247897062875,0.8656942043117792,0.6,40,4.0,Au,-4.642e-05,-1.88458879,-1.32560284,Au,6.261e-05,1.88458963,-1.32560222,Au,-1.87149214,1.17e-06,-1.29669267,Au,1.87149064,-1.075e-05,-1.29669261,Au,-1.79709903,-1.82809708,0.58363328,Au,1.79709714,1.8280992,0.58363375,Au,-1.7971201,1.82810244,0.58368494,Au,1.79711916,-1.82810335,0.58368698,Au,-1.29265032,3.13327688,2.80144986,Au,1.29266941,-3.13326811,2.80144752,Au,-1.29264306,-3.13329772,2.80146189,Au,1.29263922,3.13329757,2.80146127,Au,-2.46802485,2.45602991,-1.91176957,Au,2.4680173,-2.45602385,-1.9117666,Au,-2.46799142,-2.45602971,-1.91175953,Au,2.46798677,2.4560306,-1.91175871,Au,-3.11465167,-1.29276745,2.78868195,Au,3.11464825,1.29278186,2.78868158,Au,-3.11463146,1.29278402,2.78866759,Au,3.11461994,-1.29280647,2.7886657
structure_43,-1547.215543,20,Au20,0.7403186878893087,0.939558678594049,1.0,42,4.2,Au,-0.0,0.0,4.49722946,Au,-0.0,-0.0,-4.49722946,Au,0.0,0.0,1.90949425,Au,-0.0,0.0,-1.90949425,Au,1.82582454,-0.0,-0.0,Au,-1.82582454,0.0,0.0,Au,-0.0,1.82582435,0.0,Au,0.0,-1.82582435,0.0,Au,4.39612756,0.0,-0.0,Au,-4.39612756,-0.0,0.0,Au,0.0,4.39612703,-0.0,Au,-0.0,-4.39612703,0.0,Au,-3.08638955,-0.0,2.265126,Au,3.08638955,0.0,2.265126,Au,-0.0,-3.08638966,2.26512636,Au,0.0,3.08638966,2.26512636,Au,3.08638955,0.0,-2.265126,Au,-3.08638955,-0.0,-2.265126,Au,-0.0,-3.08638966,-2.26512636,Au,0.0,3.08638966,-2.26512636
structure_597,-1553.700014,20,Au20,0.5750435341308704,0.7467105997511022,0.65,55,5.5,Au,-0.0,-7e-08,-2.41289331,Au,0.0,7e-08,2.41289331,Au,-0.0,3.53354106,-2.1e-07,Au,0.0,-3.53354106,3.3e-07,Au,-3.95758643,-0.0,0.0,Au,3.95758643,-0.0,0.0,Au,1.31817684,-0.0,-0.0,Au,-1.31817684,-0.0,-0.0,Au,-2.6847642,-9e-08,-2.27214877,Au,2.6847642,-9e-08,-2.27214877,Au,2.68476422,9e-08,2.27214878,Au,-2.68476422,9e-08,2.27214878,Au,-1.32687448,-2.18707805,1.79364091,Au,1.32687467,2.18707783,1.79364107,Au,1.32687471,-2.18707778,-1.79364111,Au,-1.32687452,2.18707801,-1.79364094,Au,1.32687452,2.18707801,-1.79364094,Au,-1.32687471,-2.18707778,-1.79364111,Au,-1.32687467,2.18707783,1.79364107,Au,1.32687448,-2.18707805,1.79364091
structure_111,-1555.687918,20,Au20,0.5222571717869131,0.8652743885064881,0.35,66,6.6,Au,-0.9560908,0.83794786,0.09107918,Au,0.93853621,-0.99835635,-0.01518582,Au,-1.90726031,-1.809227,0.02962987,Au,1.9293867,1.78200834,-0.04296806,Au,-0.98655323,-0.81701085,-2.21494633,Au,0.98174789,0.92180733,-2.31232665,Au,1.50168088,-1.65149953,-2.64212861,Au,-1.53733096,1.7885182,-2.35368937,Au,0.92433336,0.91073736,2.21679865,Au,-0.93858764,-0.93552907,2.28661802,Au,1.59108404,-1.64784214,2.59586752,Au,-1.61863271,1.64357653,2.52836037,Au,3.20732323,-0.10854877,1.29623229,Au,-3.29878843,-0.02635407,1.44359032,Au,-0.04833293,3.14381352,1.10625453,Au,0.01604168,-3.22494103,1.25445192,Au,-3.20999392,0.21009799,-1.15127012,Au,3.20040607,-0.20621278,-1.3050308,Au,0.32820377,3.37756313,-1.46604843,Au,-0.11717289,-3.19054866,-1.34528847
structure_801,-1549.888542,20,Au20,0.6680411565106698,0.9634222962222037,0.6,40,4.0,Au,-1.88952543,0.0,-0.0,Au,1.88952543,0.0,-0.0,Au,-0.0,1.88952543,0.0,Au,0.0,-1.88952543,0.0,Au,-0.00786704,1.84286383,2.71126332,Au,0.00786704,-1.84286383,2.71126332,Au,1.84286383,0.00786704,-2.71126332,Au,-1.84286383,-0.00786704,-2.71126332,Au,0.00786704,1.84286383,-2.71126332,Au,-0.00786704,-1.84286383,-2.71126332,Au,-1.84286383,0.00786704,2.71126332,Au,1.84286383,-0.00786704,2.71126332,Au,1.58877272,-3.4198222,-1.4123053,Au,-1.58877272,3.4198222,-1.4123053,Au,-3.4198222,-1.58877272,1.4123053,Au,3.41982219,1.58877272,1.4123053,Au,-1.58877272,-3.4198222,1.4123053,Au,1.58877272,3.4198222,1.4123053,Au,3.4198222,-1.58877272,-1.4123053,Au,-3.4198222,1.58877272,-1.4123053
structure_973,-1547.197534,20,Au20,0.7343958992538369,0.92466998653185,1.0,42,4.2,Au,0.0,-0.0,-1.96497078,Au,-0.0,0.0,1.96497078,Au,0.0,-0.0,4.56051236,Au,-0.0,0.0,-4.56051236,Au,-1.28683351,-1.28683351,0.0,Au,1.28683351,1.28683351,-0.0,Au,1.28683351,-1.28683351,0.0,Au,-1.28683351,1.28683351,-0.0,Au,3.10703094,3.10703094,0.0,Au,-3.10703094,-3.10703094,-0.0,Au,-3.10703094,3.10703094,0.0,Au,3.10703094,-3.10703094,-0.0,Au,2.18351331,2.18456024,2.26036257,Au,-2.18351331,-2.18456024,2.26036257,Au,-2.18456024,2.18351331,2.26036257,Au,2.18456024,-2.18351331,2.26036257,Au,-2.18351331,2.18456024,-2.26036257,Au,2.18351331,-2.18456024,-2.26036257,Au,2.18456024,2.18351331,-2.26036257,Au,-2.18456024,-2.18351331,-2.26036257
structure_967,-1547.197536,20,Au20,0.7341228061879499,0.923968824038749,1.0,42,4.2,Au,1.178e-05,-1.677e-05,1.96550622,Au,-1.136e-05,1.646e-05,-1.96550574,Au,-1.05e-06,1.01e-06,4.56133013,Au,4.3e-07,-1.12e-06,-4.56133037,Au,-4.39355734,-9e-08,-7.58e-06,Au,4.39355255,-2.5e-07,-1.2e-06,Au,-1.1e-07,-4.39368184,8.46e-06,Au,-2.7e-07,4.39367679,-5.5e-07,Au,1.81968922,-7.52e-06,-1.505e-05,Au,-1.81967802,3.45e-06,7.9e-07,Au,-7.28e-06,1.81967476,1.776e-05,Au,3.66e-06,-1.81966308,-5.3e-06,Au,-3.08768345,0.00283215,-2.26074306,Au,3.08770026,-0.00282816,-2.26074508,Au,-0.00286019,-3.08764851,-2.26068557,Au,0.00285717,3.08762229,-2.26067603,Au,3.08768718,0.00282788,2.26075049,Au,-3.08770597,-0.00283225,2.26075739,Au,0.00286019,-3.08761892,2.26067074,Au,-0.00285739,3.08764372,2.26067356
structure_61,-1547.226146,20,Au20,0.7330565428089386,0.9209433047200859,1.0,42,4.2,Au,0.0,0.0,4.53011683,Au,-0.0,0.0,-4.53011683,Au,0.0,-0.0,-1.94661261,Au,-0.0,-0.0,1.94661261,Au,-1.28560081,-1.28560081,-0.0,Au,1.28560081,1.28560081,0.0,Au,1.28560081,-1.28560081,-0.0,Au,-1.28560081,1.28560081,-0.0,Au,-3.10138227,-3.10138227,0.0,Au,3.10138227,3.10138227,0.0,Au,3.10138227,-3.10138227,-0.0,Au,-3.10138227,3.10138227,0.0,Au,2.16802734,2.16802734,2.26836387,Au,-2.16802734,-2.16802734,2.26836387,Au,-2.16802734,2.16802734,2.26836387,Au,2.16802734,-2.16802734,2.26836387,Au,-2.16802734,2.16802734,-2.26836387,Au,2.16802734,-2.16802734,-2.26836387,Au,2.16802734,2.16802734,-2.26836387,Au,-2.16802734,-2.16802734,-2.26836387
structure_3,-1551.848471,20,Au20,0.614845321490253,0.8622071692438451,0.6,40,4.0,Au,-4.4042007,-0.0,-1.63202866,Au,4.4042007,0.0,-1.63202866,Au,0.0,-4.4042007,-1.63202866,Au,0.0,4.4042007,-1.63202866,Au,3.34404482,-0.0,3.0999173,Au,-3.34404482,-0.0,3.0999173,Au,0.0,3.34404482,3.0999173,Au,0.0,-3.34404482,3.0999173,Au,1.83611451,-0.0,-1.93594939,Au,-1.83611451,-0.0,-1.93594939,Au,-0.0,1.83611451,-1.93594939,Au,0.0,-1.83611451,-1.93594939,Au,-2.92858922,-0.0,0.49949558,Au,2.92858922,-0.0,0.49949558,Au,0.0,-2.92858922,0.49949558,Au,-0.0,2.92858922,0.49949558,Au,1.3220928,1.3220928,2.12053232,Au,-1.3220928,-1.3220928,2.12053232,Au,-1.3220928,1.3220928,2.12053232,Au,1.3220928,-1.3220928,2.12053232
structure_350,-1557.20946,20,Au20,0.47635760290392,0.9999208760150684,0.0,60,6.0,Au,0.95069415,-0.995015,0.97293995,Au,-0.95069414,0.995015,0.97293995,Au,-0.99501488,-0.95069403,-0.97294011,Au,0.99501488,0.95069403,-0.97294011,Au,-0.9549562,-0.91280836,2.83755584,Au,0.9549562,0.91280836,2.83755584,Au,-0.91280835,0.9549562,-2.83755569,Au,0.91280835,-0.9549562,-2.83755569,Au,0.99826484,2.81536038,0.93395014,Au,-0.99826484,-2.81536039,0.93395014,Au,2.81536027,-0.99826484,-0.93395014,Au,-2.81536027,0.99826484,-0.93395014,Au,-0.86915009,2.85788332,-0.93460113,Au,0.86915009,-2.85788332,-0.93460113,Au,2.85788344,0.86915008,0.93460114,Au,-2.85788344,-0.86915008,0.93460114,Au,2.71205222,-2.83756085,-2.77547148,Au,-2.71205222,2.83756085,-2.77547148,Au,-2.83756085,-2.71205222,2.77547148,Au,2.83756085,2.71205222,2.77547148
structure_351,-1557.196241,20,Au20,0.47430001615592193,0.9948561036780962,0.0,60,6.0,Au,2.14765894,-3.2853813,-2.77408248,Au,-2.14765895,3.2853813,-2.77408247,Au,-3.28538124,-2.14765325,2.77408354,Au,3.28538124,2.14765325,2.77408353,Au,1.50708633,2.60287343,0.92657803,Au,-1.50708633,-2.60287343,0.92657804,Au,2.60288245,-1.50708853,-0.92657771,Au,-2.60288245,1.50708851,-0.92657771,Au,-1.16752519,-0.7481468,-0.97423686,Au,1.1675252,0.74814678,-0.97423681,Au,-0.74815099,1.16751457,0.97428242,Au,0.74815098,-1.16751457,0.97428243,Au,0.72319682,-1.10558306,-2.83457542,Au,-0.7231968,1.10558307,-2.83457542,Au,-1.10558174,-0.72319304,2.83452204,Au,1.10558173,0.72319305,2.83452199,Au,2.96751035,0.32600872,0.93987126,Au,-2.96751035,-0.32600874,0.93987125,Au,0.32601159,-2.96750473,-0.93986483,Au,-0.3260116,2.96750476,-0.93986482
structure_573,-1553.710575,20,Au20,0.559150236948414,0.6317858195399441,0.75,59,5.9,Au,0.0,0.0,-4.03004325,Au,0.0,-0.0,4.03004324,Au,-0.0,-3.91387118,-0.0,Au,-0.0,3.91387118,-1e-08,Au,-0.0,-1.30145317,0.0,Au,-0.0,1.30145317,1e-08,Au,2.32810702,-0.0,-0.0,Au,-2.32810702,-0.0,-0.0,Au,2.2697787,-2.6079261,0.0,Au,-2.2697787,2.6079261,0.0,Au,-2.2697787,-2.6079261,0.0,Au,2.2697787,2.6079261,0.0,Au,-1.42336302,1.33230516,2.23635585,Au,1.42336302,-1.33230516,2.23635585,Au,1.42336301,1.33230516,-2.23635585,Au,-1.42336301,-1.33230516,-2.23635585,Au,1.42336301,-1.33230516,-2.23635585,Au,-1.42336301,1.33230516,-2.23635585,Au,-1.42336302,-1.33230516,2.23635585,Au,1.42336302,1.33230516,2.23635585
structure_337,-1555.288757,20,Au20,0.5175469640920095,0.7960090673656097,0.4,61,6.1,Au,-1e-08,-1.7e-07,-3.17354416,Au,-0.0,5e-08,-0.58555596,Au,2.28743031,-1.36351019,0.20708286,Au,-3.6e-07,2.688099,0.21285494,Au,-2.28742975,-1.36350919,0.20708146,Au,-2.2874305,1.36351083,0.2070859,Au,3.7e-07,-2.68809929,0.21285669,Au,2.28742995,1.36350981,0.20708447,Au,-2.45389223,3.3e-07,2.46587644,Au,1.31099908,-2.33289829,2.50007467,Au,1.31099923,2.33289806,2.50007431,Au,2.45389223,-1.3e-07,2.46587644,Au,-1.31099913,2.33289819,2.50007454,Au,-1.31099918,-2.33289817,2.50007444,Au,2.45772032,-1.192e-05,-2.04727222,Au,-1.28854165,2.28442068,-2.08311371,Au,-1.28855737,-2.28439839,-2.08311258,Au,-2.45772051,-1.741e-05,-2.04727226,Au,1.28855972,-2.28440625,-2.08311337,Au,1.28853948,2.28441244,-2.08311291
structure_868,-1544.800755,20,Au20,0.7773121833372327,1.0,1.0,36,3.6,Au,-1.33905628,-1.33905628,-1.33905628,Au,1.33905628,1.33905628,-1.33905628,Au,1.33905628,-1.33905628,1.33905628,Au,-1.33905628,1.33905628,1.33905628,Au,-1.33905628,-1.33905628,1.33905628,Au,1.33905628,1.33905628,1.33905628,Au,-1.33905628,1.33905628,-1.33905628,Au,1.33905628,-1.33905628,-1.33905628,Au,0.0,2.92026168,2.92026168,Au,-0.0,-2.92026168,2.92026168,Au,0.0,2.92026168,-2.92026168,Au,-0.0,-2.92026168,-2.92026168,Au,2.92026168,0.0,2.92026168,Au,2.92026168,0.0,-2.92026168,Au,-2.92026168,-0.0,2.92026168,Au,-2.92026168,-0.0,-2.92026168,Au,2.92026168,2.92026168,0.0,Au,-2.92026168,2.92026168,-0.0,Au,2.92026168,-2.92026168,-0.0,Au,-2.92026168,-2.92026168,-0.0
